MUNI_ID|MUNI_NOMBRE|DEPA_NOMBRE|PUNTAJE_PROMEDIO|ERRORESTANDARPROMEDIO|DESVIACION|PORCENTAJE_INSUFICIENTE|PORCENTAJE_MINIMO|PORCENTAJE_SATISFACTORIO|PORCENTAJE_AVANZADO|N
68264|Encino|Santander|319|0,765|63|29|31|29|11|45
68266|Enciso|Santander|337|0|74|28|23|18|32|57
05264|Entrerrios|Antioquia|308|0,765|55|34|37|22|8|174
05266|Envigado|Antioquia|326|0,306|65|29|29|19|23|2020
73268|Espinal|Tolima|281|0,357|57|55|26|12|7|1186
25269|Facatativá|Cundinamarca|321|0,204|58|27|35|21|17|2252
73270|Falan|Tolima|304|1,327|59|36|35|20|10|168
17272|Filadelfia|Caldas|286|1,276|66|53|23|16|7|148
63272|Filandia|Quindio|296|0,816|64|45|25|19|11|181
15272|Firavitoba|Boyacá|336|0|61|17|38|24|21|82
73275|Flandes|Tolima|277|0,816|53|56|27|13|4|384
18001|Florencia|Caquetá|295|0,255|57|44|32|15|9|3163
19290|Florencia|Cauca|299|0,612|58|44|31|15|11|105
15276|Floresta|Boyacá|304|0|55|35|38|21|6|48
76275|Florida|Valle Del Cauca|287|0,357|56|50|27|13|10|906
68276|Floridablanca|Santander|329|0,204|64|26|30|22|22|3727
68271|Florián|Santander|332|1,531|64|21|32|29|17|109
25279|Fomeque|Cundinamarca|323|1,071|62|26|36|21|17|207
44279|Fonseca|La Guajira|278|0,459|50|56|28|11|5|838
81300|Fortul|Arauca|309|0,612|64|36|31|20|14|471
25281|Fosca|Cundinamarca|294|1,02|58|39|41|10|10|100
52520|Francisco Pizarro|Nariño|266|1,173|47|66|24|7|3|160
05282|Fredonia|Antioquia|291|1,071|56|43|36|14|7|274
73283|Fresno|Tolima|307|0,561|57|34|35|20|10|576
05284|Frontino|Antioquia|276|0,867|51|56|29|12|4|382
50287|Fuente de Oro|Meta|286|1,224|61|50|26|14|10|242
47288|Fundación|Magdalena|285|0,255|55|53|25|14|8|1456
52287|Funes|Nariño|295|1,429|42|38|39|20|4|85
25286|Funza|Cundinamarca|319|0,204|66|32|29|21|18|1655
25290|Fusagasugá|Cundinamarca|307|0,306|61|38|30|19|14|2060
25288|Fúquene|Cundinamarca|326|0,714|65|26|34|23|17|128
25293|Gachala|Cundinamarca|284|0|54|53|30|11|7|57
25295|Gachancipá|Cundinamarca|312|0,765|61|33|35|17|15|246
15293|Gachantivá|Boyacá|322|2,857|66|29|29|27|16|45
25297|Gachetá|Cundinamarca|307|1,327|67|35|34|17|15|130
08296|Galapa|Atlántico|276|0,561|54|56|28|10|6|807
70235|Galeras|Sucre|275|0,561|62|59|26|8|7|363
68296|Galán|Santander|303|0|70|46|22|11|22|37
20295|Gamarra|Cesar|269|0,816|53|62|27|8|4|234
68298|Gambita|Santander|313|1,173|58|27|41|19|13|78
15296|Gameza|Boyacá|315|0,612|56|28|39|19|14|92
15299|Garagoa|Boyacá|340|0,561|65|19|32|23|26|245
41298|Garzón|Huila|306|0,357|58|34|37|18|11|1413
41306|Gigante|Huila|293|0,51|57|45|32|16|8|497
76306|Ginebra|Valle Del Cauca|315|1,02|62|32|28|22|18|321
05306|Giraldo|Antioquia|285|1,99|64|53|25|13|10|101
25307|Girardot|Cundinamarca|291|0,255|56|46|32|14|8|1473
05308|Girardota|Antioquia|304|0,663|62|35|35|20|11|660
68307|Girón|Santander|315|0,255|63|31|34|19|16|2406
20310|González|Cesar|332|0,714|53|27|24|22|27|106
54313|Gramalote|Norte De Santander|322|3,01|53|18|43|25|13|60
05313|Granada|Antioquia|320|0|82|31|27|22|20|176
25312|Granada|Cundinamarca|311|0,867|69|34|33|17|16|172
50313|Granada|Meta|307|0,357|58|34|36|17|13|1345
68318|Guaca|Santander|300|0|58|41|33|14|12|100
15317|Guacamayas|Boyacá|372|3,827|63|4|33|22|41|27
76318|Guacarí|Valle Del Cauca|277|0,612|54|57|26|12|6|467
19300|Guachené|Cauca|287|0,816|61|51|26|15|9|339
25317|Guachetá|Cundinamarca|301|0,357|61|40|29|21|10|155
52317|Guachucal|Nariño|305|1,071|54|34|34|21|11|245
05315|Guadalupe|Antioquia|284|1,633|59|51|30|13|7|93
41319|Guadalupe|Huila|308|0,51|60|34|33|21|11|395
68320|Guadalupe|Santander|338|1,531|67|21|25|29|26|73
25320|Guaduas|Cundinamarca|306|0,663|57|36|34|18|13|401
52320|Guaitarilla|Nariño|340|0,459|56|21|25|24|30|134
52323|Gualmatán|Nariño|316|0,663|55|25|47|15|13|105
47318|Guamal|Magdalena|273|0,408|58|60|24|11|4|643
50318|Guamal|Meta|321|1,173|56|26|33|29|12|249
73319|Guamo|Tolima|284|0,51|53|51|30|12|7|504
19318|Guapi|Cauca|264|0,816|55|65|23|8|5|574
68322|Guapotá|Santander|342|2,194|45|8|44|26|23|39
70265|Guaranda|Sucre|263|0,918|49|66|23|8|4|368
05318|Guarne|Antioquia|318|0,663|63|31|33|19|18|546
25322|Guasca|Cundinamarca|301|0,51|58|40|30|18|13|273
05321|Guatape|Antioquia|318|0,969|67|27|39|21|13|97
25324|Guataquí|Cundinamarca|296|0,714|59|40|31|22|7|45
25326|Guatavita|Cundinamarca|333|0|67|25|29|24|23|93
15322|Guateque|Boyacá|293|0,408|58|47|22|21|11|179
68324|Guavatá|Santander|341|0|49|12|35|35|18|49
25328|Guayabal de Siqui|Cundinamarca|296|1,173|48|47|27|17|10|60
25335|Guayabetal|Cundinamarca|277|0|58|55|33|7|6|123
15325|Guayatá|Boyacá|291|0|60|43|32|20|5|65
25339|Gutiérrez|Cundinamarca|288|0|52|48|35|14|3|58
66318|Guática|Risaralda|303|1,429|60|37|33|19|12|196
63302|Génova|Quindio|299|0,561|59|37|44|12|7|125
05310|Gómez Plata|Antioquia|290|1,276|62|52|25|14|10|132
68327|Güepsa|Santander|297|0|60|34|43|18|5|77
15332|Güicán|Boyacá|303|1,122|69|37|28|24|12|76
54344|Hacarí|Norte De Santander|305|0,51|66|38|27|23|12|248
13300|Hatillo de Loba|Bolívar|258|0,867|54|69|21|7|3|250
68344|Hato|Santander|339|1,837|71|20|33|25|22|49
85125|Hato Corozal|Casanare|286|0,969|52|48|31|16|5|258
44378|Hato Nuevo|La Guajira|260|0,51|48|69|22|7|3|343
05347|Heliconia|Antioquia|275|1,429|55|59|24|14|3|100
54347|Herrán|Norte De Santander|359|0,255|77|16|24|26|34|38
73347|Herveo|Tolima|309|1,327|63|34|34|16|15|131
05353|Hispania|Antioquia|321|1,378|69|23|34|28|15|96
41349|Hobo|Huila|255|1,122|55|73|17|6|4|160
73349|Honda|Tolima|316|1,173|62|32|31|19|19|324
73001|Ibagué|Tolima|315|0,102|61|32|32|21|16|8439
73352|Icononzo|Tolima|330|0,867|59|22|33|28|18|194
52352|Iles|Nariño|289|0,765|43|41|37|19|3|114
52354|Imués|Nariño|302|1,786|53|35|38|18|9|85
19355|Inzá|Cauca|274|0,561|52|58|30|8|4|595
94001|Inírida|Guainía|258|0,459|50|70|22|6|2|537
52356|Ipiales|Nariño|307|0,255|58|36|33|21|11|2243
41357|Iquira|Huila|286|0,765|49|50|33|12|5|225
41359|Isnos|Huila|292|0,561|57|44|31|18|6|466
27361|Istmina|Chocó|263|0,357|52|66|24|7|3|718
05360|Itagüí|Antioquia|296|0,255|59|46|27|15|13|3103
05361|Ituango|Antioquia|284|1,122|59|52|30|11|6|267
15362|Iza|Boyacá|323|3,673|79|23|36|27|14|22
19364|Jambaló|Cauca|267|0,561|47|62|29|6|3|381
76364|Jamundí|Valle Del Cauca|282|0,255|54|52|30|13|6|1784
05364|Jardín|Antioquia|302|1,224|60|39|32|17|12|246
15367|Jenesano|Boyacá|332|1,071|74|23|34|22|21|122
05368|Jericó|Antioquia|299|1,224|62|39|35|16|10|173
15368|Jericó|Boyacá|274|0,867|53|49|38|13|0|68
25368|Jerusalén|Cundinamarca|273|0|57|55|30|12|3|33
68368|Jesús María|Santander|356|1,378|71|13|27|31|29|48
68370|Jordán|Santander|322|0|61|30|22|37|11|27
08372|Juan de Acosta|Atlántico|277|0,459|59|56|29|8|7|281
25372|Junín|Cundinamarca|305|0,969|62|41|27|19|13|75
27372|Juradó|Chocó|259|1,99|45|75|16|7|3|75
23350|La Apartada|Córdoba|268|1,122|49|64|25|9|2|253
41378|La Argentina|Huila|319|0,612|62|28|34|23|14|282
68377|La Belleza|Santander|288|0,714|52|45|33|19|3|129
25377|La Calera|Cundinamarca|343|0,408|62|23|25|23|29|526
15380|La Capilla|Boyacá|326|3,01|71|26|17|41|17|42
05376|La Ceja|Antioquia|320|0,306|56|25|36|25|14|852
66383|La Celia|Risaralda|292|1,276|58|46|28|19|7|106
91405|La Chorrera|Amazonas|278|1,173|54|58|25|12|5|59
52378|La Cruz|Nariño|326|0,969|53|27|28|22|24|264
76377|La Cumbre|Valle Del Cauca|289|1,071|53|44|37|15|5|186
17380|La Dorada|Caldas|294|0,459|57|44|32|14|10|1105
54385|La Esperanza|Norte De Santander|297|0,612|59|46|25|20|9|269
05380|La Estrella|Antioquia|312|0,459|63|33|32|19|16|1027
52381|La Florida|Nariño|320|1,122|58|29|34|23|14|114
20383|La Gloria|Cesar|287|0,612|63|51|29|12|8|307
20400|La Jagua de Ibiri|Cesar|285|0,255|55|49|31|13|7|955
44420|La Jagua del Pila|La Guajira|269|3,163|59|62|26|9|4|55
50350|La Macarena|Meta|289|0,816|54|47|34|11|8|347
17388|La Merced|Caldas|292|1,276|58|42|37|10|11|100
25386|La Mesa|Cundinamarca|325|0,408|64|27|31|23|19|472
18410|La Montañita|Caquetá|291|0,867|60|48|28|16|9|349
