COD_DANE|EVALUADOS|PARTICIPANTES|COPIA|PESO|PROMEDIO|ERROR_ESTANDAR|DESVIACION|INSUFICIENTE|MINIMO|SATISFACTORIO|AVANZADO
252227000421|2|2|0|2|292|0|10|0|100|0|0
252250000439|3|3|0|3|272|0|102|67|0|0|33
252210000169|1|1|0|1|361||0|0|0|100|0
252110000714|1|1|0|1|280||0|0|100|0|0
252110000722|2|2|0|2|373|0|24|0|0|50|50
152250000566|76|76|1|76|270|3,16327|52|55|29|13|3
252110000820|2|2|0|2|297|0|80|50|0|50|0
252227000812|2|2|0|2|359|0|19|0|0|100|0
252110000871|2|2|0|2|292|0|11|0|100|0|0
252215000230|5|5|0|5|316|0|35|20|60|20|0
252227000952|3|3|0|3|323|0|17|0|67|33|0
252227000987|1|1|0|1|244||0|100|0|0|0
152203000400|13|13|0|13|292|4,28571|58|39|39|15|8
252215000302|1|1|0|1|393||0|0|0|0|100
252356000861|9|9|0|9|332|5,56122|53|11|56|11|22
252258000080|1|1|0|1|398||0|0|0|0|100
252258000128|1|1|0|1|383||0|0|0|0|100
152317000035|111|111|1|111|296|0,96939|61|41|34|15|9
252352000247|2|2|0|2|388|0|78|0|50|0|50
252352000263|11|11|0|11|280|0|42|36|55|9|0
252356001001|26|26|0|26|288|0|50|46|35|19|0
252354000031|2|2|0|2|316|0|25|0|100|0|0
252258000381|2|2|0|2|375|0|25|0|0|50|50
252258000390|40|40|0|39|282|1,27551|37|49|41|10|0
252354000155|2|2|0|2|226|0|2|100|0|0|0
252354000341|16|16|0|16|296|3,06122|51|31|50|13|6
252320000121|2|2|0|2|336|0|14|0|50|50|0
152356000221|78|78|1|78|308|0,66327|53|33|36|21|10
252260000313|5|5|0|5|243|0|15|100|0|0|0
252260000135|2|2|0|2|341|0|29|0|50|50|0
252320000181|8|8|0|8|299|0|64|50|25|0|25
252260000330|2|2|0|2|340|0|66|0|50|0|50
252356000080|3|3|0|3|312|0|69|33|33|33|0
252256000180|19|19|0|18|270|5,15306|52|61|33|0|6
252260000542|5|5|0|5|339|0|32|0|60|20|20
252260000569|2|2|0|2|398|0|4|0|0|0|100
252260000577|2|2|0|2|336|0|25|0|50|50|0
252260000631|4|4|0|3|339|0|18|0|33|67|0
252256000597|2|2|0|2|287|0|8|0|100|0|0
252260000747|1|1|0|1|292||0|0|100|0|0
252352000042|5|5|1|5|326|0|40|0|40|60|0
152258000212|36|36|0|36|301|1,93878|71|44|31|11|14
252287000161|1|1|0|1|310||0|0|100|0|0
252418000065|9|9|0|9|362|0|88|11|44|0|44
252418000154|4|4|0|4|228|32,85714|100|50|50|0|0
252378000725|2|2|0|2|347|15,61224|38|0|50|50|0
252399000679|3|3|0|3|469|0|43|0|0|0|100
152405000207|51|51|1|51|255|1,58163|58|75|18|4|4
252418000570|2|2|0|2|312|0|6|0|100|0|0
252405000031|4|4|0|4|242|0|51|75|25|0|0
252418000677|1|1|0|1|349||0|0|0|100|0
252381000141|2|2|0|2|342|0|29|0|50|50|0
252381000183|1|1|0|1|314||0|0|100|0|0
252405000066|4|4|0|4|260|4,08163|14|100|0|0|0
252405000112|2|2|0|2|357|39,84694|98|0|50|0|50
252405000139|1|1|0|1|405||0|0|0|0|100
252405000325|5|5|0|5|346|0|38|0|60|20|20
252405000341|3|3|0|3|312|0|69|33|0|67|0
252405000368|3|3|0|3|281|8,0102|28|67|33|0|0
252405000406|2|2|0|2|346|20,45918|41|0|50|50|0
252405000473|7|7|0|7|362|14,38776|81|29|14|14|43
252427000442|4|4|0|4|190|0|73|100|0|0|0
252427000566|1|1|0|1|251||0|100|0|0|0
252250000404|1|1|0|1|178||0|100|0|0|0
552356000002|3|3|0|3|420|0|55|0|0|33|67
252427000701|3|3|0|3|391|12,60204|34|0|0|33|67
252411000523|1|1|0|1|267||0|100|0|0|0
252435000303|1|1|0|1|335||0|0|0|100|0
252473000881|3|3|0|3|249|0|19|100|0|0|0
252473000945|9|9|0|9|286|0|67|33|33|33|0
252473000953|10|10|0|10|223|5,61224|31|100|0|0|0
252378000296|4|4|0|4|463|0|21|0|0|0|100
252418000014|2|2|0|2|238|66,27551|162|50|0|50|0
252418000049|9|9|0|8|303|8,41837|56|38|38|13|13
252399000318|8|8|0|8|271|0|44|63|25|13|0
252678000948|3|3|0|3|327|6,02041|21|0|33|67|0
252678000956|2|2|0|2|310|0|36|0|50|50|0
252838000125|6|6|0|6|367|10,56122|52|0|17|50|33
252678000972|1|1|0|1|290||0|0|100|0|0
252520000185|2|2|0|2|352|17,60204|43|0|50|0|50
252621000186|2|2|0|2|240|0|54|50|50|0|0
252678001065|4|4|0|4|346|7,65306|34|0|50|25|25
252540000033|12|12|1|12|263|9,69388|51|50|42|8|0
252621000861|12|12|0|12|235|8,16327|41|83|17|0|0
252683000085|25|25|0|24|268|2,60204|65|58|29|8|4
252540000092|22|22|0|22|268|2,95918|48|55|36|9|0
552621000006|13|13|0|13|230|2,09184|18|100|0|0|0
252540000157|1|1|0|1|368||0|0|0|100|0
152585000161|75|75|0|75|327|0|60|24|32|27|17
252540000572|2|2|0|2|281|0|20|50|50|0|0
252585000026|8|8|0|8|346|5,96939|38|13|13|63|13
252585000051|4|4|0|4|302|0|54|25|50|25|0
252678000166|2|2|0|2|369|0|75|0|50|0|50
252678000212|5|5|0|5|419|0|56|0|20|0|80
252540000891|1|1|0|1|266||0|100|0|0|0
252678000239|8|8|0|8|333|0|53|0|63|13|25
252678000280|3|3|0|3|343|0|47|0|33|67|0
252490000614|24|24|0|24|241|0|52|83|13|0|4
252490001190|20|20|0|20|220|2,29592|29|100|0|0|0
152612000012|89|89|1|89|273|1,47959|60|53|36|7|5
252678000425|3|3|0|3|327|0|100|33|33|0|33
252506000067|3|3|0|3|376|13,36735|46|0|33|0|67
252560000251|4|4|0|4|299|0|59|25|50|25|0
452506000180|14|14|0|9|308|0|61|33|44|11|11
252560000358|2|2|0|2|229|0|31|100|0|0|0
252699000069|3|3|0|3|303|0|37|33|33|33|0
252683000468|1|1|0|1|184||0|100|0|0|0
252788000170|3|3|0|3|337|0|51|0|67|0|33
252788000340|4|4|0|4|335|0|31|0|75|25|0
252693000083|5|5|0|5|288|0|73|40|40|20|0
252699000450|2|2|0|2|456|0|7|0|0|0|100
252699000476|1|1|0|1|255||0|100|0|0|0
252019000477|1|1|0|1|315||0|0|100|0|0
252685000015|4|4|0|4|348|0|51|0|75|0|25
252687000098|3|3|0|3|256|0|16|100|0|0|0
252693000598|1|1|0|1|367||0|0|0|100|0
252687000128|9|9|0|9|319|6,53061|39|22|56|11|11
252786000059|4|4|0|4|308|8,67347|39|25|25|50|0
252051000101|3|3|0|3|379|0|88|0|33|33|33
252786000245|5|5|0|5|293|0|31|40|40|20|0
252687000331|2|2|0|2|365|0|45|0|50|0|50
252051000641|4|4|0|4|324|0|75|25|50|0|25
252786000369|9|9|0|9|309|0|48|22|56|11|11
252786000482|1|1|0|1|297||0|0|100|0|0
252786000491|2|2|0|2|279|20,76531|41|50|50|0|0
252687000616|3|3|0|3|311|0|75|33|33|0|33
252687000632|2|2|0|2|296|0|4|0|100|0|0
252696000602|8|8|0|8|248|3,11224|26|100|0|0|0
252687000675|9|9|0|9|284|0|43|33|67|0|0
252687000713|1|1|0|1|318||0|0|100|0|0
252786000652|1|1|0|1|281||0|0|100|0|0
152835004923|156|156|1|2|261|0,61224|4|100|0|0|0
252687000730|2|2|0|2|358|0|28|0|0|100|0
252687000802|3|3|0|3|317|0|22|0|67|33|0
252835005100|40|40|0|40|247|0|51|78|13|10|0
252838000371|5|5|0|5|319|8,87755|37|20|40|40|0
252835005134|40|40|0|40|243|2,2449|37|83|18|0|0
252835005436|60|60|0|59|257|2,04082|39|76|19|5|0
252838000486|2|2|0|2|334|0|39|0|50|50|0
252838000494|1|1|0|1|365||0|0|0|100|0
154001008495|114|114|0|74|303|2,09184|66|41|28|19|12
252838000567|2|2|0|2|212|0|14|100|0|0|0
154001008959|175|175|0|175|278|1,07143|62|54|28|12|6
252838000770|1|1|0|1|403||0|0|0|0|100
154001002276|94|94|0|93|330|0,66327|65|17|38|29|16
252838000915|2|2|0|2|323|0|6|0|100|0|0
154001002462|306|306|1|304|293|0,76531|58|41|38|15|7
154001009017|245|245|1|245|282|0,91837|61|52|29|12|7
154001009220|193|193|1|193|289|0,66327|60|46|35|12|8
352835002130|14|14|0|14|342|3,36735|48|7|29|50|14
252838001181|5|5|0|5|338|0|61|20|20|40|20
154001004147|33|33|0|33|331|0|69|30|21|15|33
352835005180|19|19|0|19|236|0|46|90|5|5|0
252835000990|17|17|0|17|243|2,29592|40|88|6|6|0
252835001171|14|14|0|14|253|3,21429|30|79|21|0|0
252885000044|7|7|0|7|300|0|60|29|43|29|0
252885000061|4|4|0|4|247|0|39|75|25|0|0
252885000079|5|5|0|4|316|0|105|25|50|0|25
452835006580|37|37|0|37|248|5,91837|54|73|16|11|0
452835006601|57|57|1|57|257|1,9898|53|68|28|2|2
252885000273|4|4|0|4|320|0|71|25|0|75|0
154001005330|88|88|0|88|305|0,96939|61|35|36|17|11
252835002623|21|21|0|21|278|6,9898|64|52|29|14|5
252885000290|3|3|0|3|321|0|8|0|100|0|0
152838001194|63|63|1|63|320|1,78571|51|18|43|30|10
154001006999|138|138|0|138|316|0,40816|57|28|37|24|11
252838000095|5|5|0|5|306|8,46939|36|20|40|40|0
252838000117|12|12|0|12|301|5,2551|41|25|50|25|0
252838000338|2|2|0|2|500|0|10|0|0|0|100
354001012351|29|29|0|29|361|0|48|7|21|28|45
252835000507|25|25|2|12|310|0|52|25|42|25|8
354001004413|6|6|0|6|416|0|69|0|0|33|67
154001010180|120|120|0|120|298|1,83673|60|37|43|13|8
154001010449|120|120|0|120|326|0|60|24|34|22|20
354001009288|5|5|0|5|356|10,61224|58|0|40|40|20
354001005738|13|13|0|13|394|0|91|8|15|31|46
154099000152|75|75|0|75|308|1,83673|70|37|27|19|17
354001006183|10|10|0|10|328|0|49|30|10|40|20
254003000445|35|35|0|35|385|0|87|17|11|6|66
254001009151|62|62|0|62|259|2,14286|57|69|23|7|2
354001006751|26|26|0|26|364|0|58|8|27|19|46
254109000045|22|22|0|22|311|0|61|36|32|18|14
354001008168|22|22|0|22|336|3,46939|78|27|32|14|27
254128001078|28|28|0|28|288|2,95918|50|43|39|18|0
254385000270|23|23|0|23|319|0|64|30|22|30|17
254245001161|24|24|0|24|298|6,63265|78|54|13|17|17
154498002223|233|233|1|232|317|1,17347|65|30|34|22|15
254670000488|48|48|1|48|318|0,40816|68|38|25|25|13
254498000705|50|50|0|50|334|3,82653|62|18|40|20|22
254172000128|17|17|0|17|330|6,07143|57|18|29|35|18
254874000363|103|103|1|102|262|2,04082|73|64|20|13|4
354498001528|34|34|0|34|344|2,7551|68|9|29|38|24
254874000568|262|262|1|259|305|0|57|34|32|26|8
354498002192|10|10|0|10|326|0|73|30|30|20|20
354498002338|8|8|0|8|269|0|47|75|13|13|0
354498002494|13|13|0|13|392|0|76|8|15|15|62
254206000149|27|27|0|27|286|2,04082|59|48|30|15|7
254344000338|81|81|2|69|282|0,81633|72|52|28|13|7
154518000427|120|120|0|114|345|0,76531|66|16|31|29|25
154518000877|84|84|0|84|362|1,42857|76|12|24|24|41
154347000016|15|15|0|14|368|0|62|7|21|43|29
254377000180|29|29|1|29|344|0|54|17|31|24|28
254128000251|62|62|1|62|329|0,05102|71|27|31|16|26
254660000391|19|19|0|19|289|7,39796|73|42|42|11|5
254810000696|83|83|1|82|270|0|62|59|27|10|5
363001000247|14|14|0|14|343|0|79|21|21|21|36
363001000255|23|23|0|23|315|3,87755|66|35|26|30|9
254810001862|73|73|1|73|258|1,9898|42|71|25|3|1
163001000345|295|295|0|295|312|0,76531|63|33|33|20|14
163001000434|90|90|1|89|279|1,53061|63|49|33|14|5
363001001952|11|11|0|11|296|0|58|36|27|36|0
363001002771|22|22|0|22|287|2,19388|49|50|32|14|5
254680000079|12|12|0|12|332|0|53|25|17|50|8
163001000655|74|74|0|69|251|2,09184|48|77|20|0|3
163001000671|181|181|0|164|291|0,86735|59|46|31|16|7
363001002037|104|104|0|100|325|0,61224|61|24|33|27|16
254820000856|32|32|0|32|328|4,38776|62|16|44|28|13
363001003475|10|10|0|10|410|6,17347|41|0|0|30|70
254820001003|17|17|0|17|331|0|71|24|29|24|24
163001001449|31|31|0|31|278|1,58163|50|45|42|13|0
163001001520|47|47|0|42|292|1,68367|54|45|29|19|7
363001002231|11|11|0|11|443|5|58|0|0|18|82
254874000967|39|39|0|39|289|0|52|41|41|15|3
154810003020|360|360|1|359|250|0,66327|46|78|17|4|2
266001004999|15|15|0|15|275|4,4898|43|47|47|7|0
266001005928|132|132|0|132|312|1,12245|58|31|32|25|12
366001000360|31|31|0|31|381|0|77|3|29|29|39
163470000232|94|94|1|94|279|1,88776|50|54|31|13|2
163470000267|150|150|1|145|288|1,27551|55|50|30|13|7
163470000291|59|59|0|59|272|0,96939|56|49|36|12|3
166001007314|124|124|1|121|286|0,66327|56|49|34|12|6
266001000501|43|43|0|43|296|3,67347|75|35|33|21|12
266001001094|104|104|0|104|317|0,56122|60|27|41|19|13
166001002061|94|94|0|94|343|3,06122|57|14|32|29|26
163690000195|54|54|1|46|296|2,09184|63|46|20|22|13
263690000084|35|35|0|30|313|3,26531|73|30|43|10|17
166001003505|94|94|0|87|311|1,02041|65|31|30|29|10
166001003572|63|63|0|62|263|1,83673|54|69|21|7|3
463690002299|12|12|0|12|335|0|95|8|42|17|33
166001004242|150|150|1|129|272|1,07143|62|58|30|5|6
263272000205|48|48|0|42|307|0|72|43|19|24|14
163302000294|63|63|0|61|286|0|54|51|36|10|3
163130000998|35|35|0|35|308|3,46939|88|49|29|6|17
466001005358|52|52|0|52|402|1,32653|70|2|15|25|58
266170000846|52|52|0|46|273|1,53061|63|59|24|9|9
366001003407|15|15|0|15|323|0|95|33|33|13|20
266456000282|53|53|1|53|223|1,27551|29|98|2|0|0
466001007423|15|15|0|14|351|0|58|7|29|36|29
266045000052|14|14|0|14|325|0|78|29|21|29|21
266572000028|39|39|1|39|276|0,5102|48|62|28|8|3
366170002134|27|27|0|26|335|3,52041|68|19|31|39|12
366001005680|8|8|0|8|324|0|44|13|63|13|13
266682000961|26|26|0|24|293|7,95918|70|46|29|17|8
366001006929|11|11|0|11|298|0|49|36|18|46|0
366001007119|19|19|0|19|332|3,97959|77|11|58|11|21
368001007812|15|15|0|15|396|0|59|0|20|33|47
168001001688|55|55|0|54|308|2,39796|61|28|39|24|9
368001000320|38|38|0|38|346|1,47959|56|13|34|21|32
368001005348|8|8|0|8|420|0|60|0|0|38|63
468001007010|80|80|0|79|371|1,78571|84|13|23|22|43
368001000338|51|51|1|51|351|0|76|14|26|22|39
168001002714|72|72|0|72|302|0|53|35|43|15|7
368001000656|50|50|0|50|363|1,78571|91|18|16|26|40
368001005933|5|5|0|4|481|13,92857|70|0|0|0|100
368001000699|52|52|0|52|375|0|77|12|21|25|42
368001006000|1|1|0|1|405||0|0|0|0|100
266687000501|26|26|2|22|335|3,46939|47|9|46|27|18
168001004342|199|199|1|199|320|0,81633|79|29|32|20|20
168001000401|69|69|0|69|347|0|69|17|26|25|32
368001000869|17|17|0|17|347|0|61|12|35|24|29
368001006450|12|12|0|12|426|0|87|17|0|0|83
368001002462|26|26|0|26|394|0|58|4|12|19|65
168001007767|87|87|0|83|292|1,27551|46|42|37|17|4
368001007456|8|8|0|8|398|0|72|0|25|38|38
368001004198|64|64|0|61|389|0|74|8|13|25|54
368001007561|12|12|0|12|276|0|46|33|58|8|0
368081003847|3|3|0|3|366|0|63|0|67|0|33
268190000071|70|70|0|68|286|1,42857|52|43|43|9|6
268081001858|98|98|0|98|253|1,58163|49|71|20|8|0
268081002439|28|28|0|28|244|2,39796|38|89|7|4|0
368081000023|63|63|0|63|401|1,68367|54|0|10|33|57
268092000314|19|19|0|19|323|12,14286|56|26|37|21|16
268190000594|30|30|0|30|273|1,63265|71|63|10|17|10
368077000299|6|6|0|6|400|13,67347|67|0|17|0|83
268079000071|30|30|0|30|312|0|60|27|37|30|7
268229000091|20|20|0|20|384|0|70|10|15|20|55
268079000178|29|29|0|29|375|2,55102|70|10|14|38|38
368081001739|6|6|0|6|345|0|41|0|33|50|17
168081000407|88|88|0|86|327|2,04082|60|19|41|24|16
268162000210|46|46|0|46|317|1,63265|65|28|28|26|17
168081000831|189|189|0|189|326|0|55|16|39|32|13
268167000064|20|20|0|20|357|4,94898|72|10|35|25|30
268235000451|44|44|0|44|276|2,60204|58|55|25|16|5
368167000484|49|49|0|49|346|0|64|14|27|29|31
168081003333|391|391|0|391|294|0,35714|62|46|30|15|9
168081003732|196|196|0|196|283|1,12245|68|53|25|10|12
268217000079|8|8|0|8|245|7,09184|60|75|13|13|0
368081003723|19|19|0|19|393|3,16327|61|5|16|16|63
368081003766|18|18|1|18|318|0|70|33|17|33|17
168368000017|31|31|0|30|354|1,93878|61|10|23|37|30
168377000011|85|85|0|85|289|1,07143|51|42|33|22|2
268307000213|54|54|0|54|339|0|74|20|30|20|30
368276002546|6|6|0|6|430|10,10204|66|0|0|33|67
368385500437|2|2|0|2|338|0|121|50|0|0|50
368276002764|6|6|0|6|449|0|77|0|0|0|100
368276000303|36|36|0|36|378|1,78571|65|0|33|25|42
368276003078|5|5|0|5|400|0|34|0|0|40|60
168266000268|45|45|0|45|343|0|71|24|24|16|36
368307001303|16|16|0|16|328|0|61|25|25|25|25
368276001296|96|96|0|96|363|1,07143|61|7|27|29|37
368307001427|29|29|0|29|345|0|81|17|31|21|31
368307001885|13|13|1|13|430|0|87|0|23|0|77
168276000151|166|166|0|166|325|0,56122|65|23|35|24|18
368276001539|7|7|0|7|328|0|48|14|14|71|0
168307001061|401|401|0|398|307|0,45918|63|35|35|17|13
368547000860|49|49|0|49|341|3,31633|52|14|33|35|18
368547001017|2|2|0|2|456|0|50|0|0|0|100
268575000871|17|17|0|17|322|0|56|24|41|24|12
168255000011|133|133|1|132|309|2,85714|63|38|27|21|14
268502000279|15|15|0|15|297|3,36735|53|47|20|33|0
368547001947|8|8|0|8|304|9,94898|63|38|38|13|13
368547002021|17|17|0|17|398|0|75|6|6|24|65
168547000011|264|264|1|264|319|0,61224|59|26|36|25|13
268679000261|28|28|0|28|300|0,5102|64|39|25|21|14
268418000115|64|64|0|63|297|2,09184|65|44|27|19|10
168432000018|110|110|1|104|301|0,56122|61|42|24|23|11
168432000026|47|47|0|46|335|2,29592|67|13|39|33|15
168572000409|109|109|0|107|323|1,02041|60|21|39|25|15
268679000376|36|36|0|36|325|2,65306|64|28|28|28|17
168464000788|97|97|0|97|291|0|56|41|38|14|6
168575000418|198|198|0|198|272|0,96939|61|61|22|12|5
368655001279|26|26|0|26|334|0|45|15|42|27|15
368655001350|8|8|0|8|335|0|44|0|75|0|25
368655001376|14|14|1|14|282|0|53|50|29|21|0
268547001497|37|37|1|37|285|4,43878|56|38|35|24|3
268855000094|32|32|0|32|301|0|42|28|47|22|3
368855000277|5|5|0|5|373|0|47|0|40|0|60
168861000794|96|96|0|96|311|0,86735|58|28|38|23|12
170001003049|21|21|0|21|380|5,91837|92|5|19|24|52
170001003847|237|237|0|231|271|1,12245|62|60|25|10|6
168682000013|15|15|0|15|342|0|48|7|40|27|27
168770000023|68|68|0|68|326|2,70408|56|21|37|28|15
268689000200|36|36|0|36|348|0|68|17|19|33|31
268773000738|15|15|0|15|263|0|66|67|27|0|7
370001000014|26|26|0|24|315|3,11224|79|38|25|17|21
370001000057|73|73|0|73|367|0|58|7|21|36|37
268689000871|32|32|0|32|297|1,68367|61|41|38|6|16
170001001429|80|80|1|80|251|1,12245|51|80|15|3|3
270429000928|31|31|1|31|266|1,78571|40|65|36|0|0
370001038577|30|30|0|29|368|0|85|10|17|31|41
270429001444|21|21|0|21|284|0|64|57|19|19|5
370001038631|12|12|0|12|322|3,62245|45|17|42|33|8
270215000351|16|16|1|16|334|0|60|19|44|13|25
270429003510|35|35|0|35|254|0|65|63|26|6|6
370001038933|5|5|0|5|289|0|63|60|20|0|20
270265003203|16|16|0|15|308|6,02041|73|40|27|7|27
270473000129|12|12|2|8|289|10,05102|50|38|38|25|0
370001039280|8|8|0|8|268|8,46939|72|50|38|13|0
470215001110|65|65|0|65|258|1,37755|63|71|14|11|5
270820000240|13|13|0|13|270|5,81633|58|62|15|23|0
170418005729|17|17|0|16|309|0|59|19|56|19|6
370221066318|10|10|0|10|409|0|52|0|10|20|70
270508000500|14|14|0|14|289|2,70408|69|43|36|14|7
270418000144|36|36|1|36|281|1,07143|56|58|25|11|6
270215001099|78|78|0|78|298|1,07143|59|37|37|19|6
170235000248|25|25|0|25|278|3,21429|51|44|48|4|4
270429000146|34|34|0|34|233|3,26531|34|94|6|0|0
270508000062|16|16|0|16|284|0|43|50|31|19|0
270508000232|23|23|0|23|307|2,2449|53|35|30|30|4
270670007461|16|16|0|16|339|3,87755|64|19|25|38|19
270820000011|16|16|0|16|326|0|39|6|50|31|13
170717000016|121|121|1|121|298|0,81633|67|46|26|14|13
370820066474|7|7|0|7|359|0|49|0|43|29|29
270678000652|100|100|0|100|242|0,61224|40|84|14|1|1
170713013601|135|135|1|135|236|0,86735|36|91|7|1|1
270742000068|36|36|1|36|271|0|58|61|19|17|3
370742000003|16|16|0|16|298|4,84694|80|44|31|6|19
170702002128|88|88|0|88|293|0,71429|64|49|30|13|9
270713000130|33|33|1|33|231|2,44898|49|91|6|3|0
270670000025|9|9|0|9|315|11,17347|60|22|33|44|0
270771000131|17|17|0|17|267|4,33673|52|59|29|12|0
270771000191|17|17|0|17|267|0|59|53|35|12|0
270670000041|26|26|0|26|257|1,22449|29|81|19|0|0
270713000610|28|28|0|28|224|1,22449|35|93|7|0|0
270670000211|38|38|2|29|329|2,5|76|28|28|17|28
270713001101|16|16|0|16|254|2,95918|46|75|19|6|0
270670000441|14|14|0|14|277|2,39796|35|57|29|14|0
273001002844|50|50|0|50|275|1,93878|55|58|26|12|4
373001007433|11|11|0|11|322|0|90|27|36|18|18
273001011509|44|44|0|44|278|1,47959|65|64|16|16|5
373001000006|3|3|0|3|311|0|35|0|67|33|0
373001007824|2|2|0|2|266|0|117|50|0|50|0
173001010192|45|45|0|44|273|0|56|59|27|9|5
373001000404|17|17|0|17|461|0|70|0|0|12|88
173001000359|268|268|0|268|332|0,71429|71|24|28|25|24
373001000552|33|33|0|33|355|3,36735|81|21|18|30|30
373001008375|17|17|1|17|300|0|40|24|47|29|0
373001008758|17|17|0|17|349|0|70|18|24|29|29
173001001088|170|170|1|170|311|0,35714|64|35|33|21|12
173001011237|185|185|0|185|312|0,81633|68|34|31|20|16
373001009924|37|37|0|37|301|0|60|27|46|19|8
173001011679|66|66|0|63|328|2,09184|62|19|35|22|24
373001009053|1|1|0|1|450||0|0|0|0|100
373001009151|24|24|0|24|348|0|55|4|42|33|21
273001001481|25|25|0|25|302|3,57143|60|36|28|28|8
373275000010|11|11|0|11|344|0|41|9|27|46|18
273024000482|25|25|0|25|343|0|83|20|32|12|36
173168000121|221|221|1|215|287|1,12245|55|48|32|14|6
173268000200|175|175|0|175|269|0,35714|60|66|19|8|7
173268000218|75|75|1|74|261|0|49|76|15|7|3
173055000044|78|78|1|78|280|2,29592|56|56|30|8|6
273268001120|121|121|0|121|266|0,96939|53|63|25|12|0
373001011091|3|3|0|3|330|0|42|0|67|33|0
373001011104|69|69|0|69|337|0,86735|59|17|29|33|20
273200000095|17|17|0|17|285|0,2551|57|41|35|18|6
373001011112|30|30|0|30|345|2,14286|65|17|27|27|30
173217000035|133|133|0|133|258|1,58163|54|65|29|4|2
373001011228|15|15|0|15|355|0|56|0|47|20|33
373268001264|11|11|0|11|379|4,89796|56|9|18|18|55
273124000358|26|26|0|26|319|1,93878|56|19|46|19|15
373268001671|12|12|0|12|301|0|39|25|58|17|0
373001012836|2|2|0|2|483|0|68|0|0|0|100
273217001061|36|36|0|36|244|1,58163|36|83|17|0|0
373268001779|1|1|0|1|330||0|0|100|0|0
373001012941|1|1|0|1|293||0|0|100|0|0
173275000037|48|48|1|48|256|3,21429|44|75|21|4|0
373001012968|12|12|0|12|377|5,5102|51|0|25|17|58
373408000476|18|18|0|17|303|0|80|41|24|12|24
173411000054|69|69|0|67|280|1,53061|54|52|34|9|5
173411001000|106|106|0|106|293|1,02041|57|40|38|14|9
273411000491|11|11|0|11|337|5,15306|42|18|27|46|9
273319001197|19|19|0|19|310|2,65306|35|26|47|26|0
273411000661|21|21|0|21|314|3,36735|59|29|38|24|10
373319001264|17|17|1|17|326|0|58|24|35|18|24
273624000541|30|30|0|30|300|0|48|27|60|7|7
173555000601|107|107|0|106|282|0,96939|53|53|27|16|4
273555000029|86|86|0|86|286|1,32653|52|50|30|16|4
373349000653|7|7|0|7|375|6,42857|36|0|14|29|57
373349000688|23|23|1|22|346|3,21429|74|18|23|23|36
273449000141|83|83|1|82|289|0|55|52|29|10|9
173352000690|34|34|1|34|294|1,07143|53|41|41|9|9
373449000685|25|25|0|24|362|2,70408|67|13|21|29|38
273352000201|24|24|0|24|357|4,28571|74|17|25|33|25
273352000601|14|14|0|14|321|0|57|21|14|57|7
273411000695|20|20|2|18|313|11,53061|58|22|61|6|11
276001004889|64|64|0|64|252|1,78571|55|67|25|8|0
176001016491|262|262|0|262|243|0,66327|58|78|17|3|2
176001001729|145|145|0|144|286|1,02041|64|47|31|15|8
176001005716|156|156|0|156|299|1,63265|70|43|31|14|13
276001011354|124|124|0|124|268|1,12245|60|62|25|10|3
176001001796|211|211|0|211|304|0,96939|67|39|29|16|15
176001022360|138|138|0|134|293|2,5|67|40|31|22|6
173770000019|55|55|0|54|277|1,63265|55|54|35|6|6
173861000038|79|79|0|78|260|0|64|72|18|5|5
273861000571|29|29|2|26|314|5,2551|66|27|35|23|15
176001003586|139|139|0|139|289|1,68367|61|45|34|17|5
176001004329|127|127|0|127|288|1,22449|63|49|28|19|5
176001004485|127|127|0|127|277|1,12245|56|57|27|12|5
176001004973|126|126|0|126|283|1,37755|47|43|45|11|1
376001013114|4|4|0|4|303|21,58163|61|50|25|0|25
376001013131|29|29|0|29|421|0|59|3|3|7|86
376001013181|16|16|0|16|328|3,46939|57|13|63|6|19
376001000128|52|52|0|52|332|3,46939|69|15|42|21|21
376001008501|9|9|0|9|281|10,05102|71|67|0|22|11
376001000314|108|108|0|108|308|0,81633|62|34|35|16|15
376001013246|15|15|0|15|377|0|68|7|13|53|27
376001000543|74|74|0|74|352|0|73|14|26|28|32
376001002376|103|103|0|103|401|0|67|3|7|36|54
376001014196|31|31|0|31|409|0|47|0|3|29|68
376001010298|5|5|0|5|362|0|67|20|20|20|40
376001000861|61|61|0|61|345|1,07143|65|16|30|23|31
376001000934|6|6|0|6|397|0|88|0|17|33|50
376001013793|25|25|1|25|275|0|60|56|32|4|8
376001001353|74|74|0|74|304|0|64|37|32|22|10
376001013084|10|10|0|10|304|0|53|20|50|30|0
376001007009|76|76|0|76|311|1,22449|54|30|36|26|8
376001020111|32|32|0|32|290|0|56|44|31|19|6
376001022652|7|7|0|7|292|0|63|57|14|14|14
376001030965|61|61|0|59|320|0|56|25|36|24|15
376001029096|6|6|0|6|243|0|24|83|17|0|0
376001029282|4|4|0|4|296|0|34|50|50|0|0
376001016130|20|20|1|20|310|0|43|20|55|15|10
376001020633|2|2|0|2|359|0|3|0|0|100|0
376001021010|21|21|0|20|351|0|51|10|25|45|20
376001025325|18|18|0|18|444|0|59|6|0|0|94
376001026755|12|12|0|12|337|0|76|17|42|17|25
376001016636|144|144|0|143|290|0,86735|68|48|33|10|10
376001027115|11|11|0|7|287|0|46|57|29|14|0
376001030230|12|12|0|12|311|0|79|50|17|17|17
376001027379|20|20|0|20|321|0|57|25|45|15|15
