ID_SEDE|CODIGO_DANE_SEDE|JORNADA|EVALUADOS|PARTICIPANTES|COPIA|INSUFICIENTE|MINIMO|SATISFACTORIO|AVANZADO
106451|173319000617|M|19|19|0|5|14|0|0
106452|173319000625|M|4|4|0|3|1|0|0
106454|173319000838|M|14|14|0|2|8|2|2
106455|173319000871|M|8|8|0|1|4|3|0
106457|173347000045|M|41|41|0|4|22|9|6
106458|173349000093|U|29|29|0|8|16|4|0
106461|173349000239|U|14|14|1|1|5|6|2
106462|173349000263|M|29|29|0|0|22|3|3
106463|173349000441|M|33|33|0|6|14|8|5
106464|173352000088|M|23|23|0|0|12|8|3
106465|173352000096|M|30|30|0|10|11|7|2
106466|173408000035|M|65|65|0|5|27|22|6
106467|173408000035|T|23|23|0|0|14|9|0
106468|173408000191|M|44|44|1|6|25|9|4
106469|173408000442|M|7|7|0|0|6|1|0
106470|173408000451|M|8|8|0|0|3|4|1
106471|173408000469|U|28|28|0|0|8|17|3
106472|173408000531|M|23|23|0|3|13|6|0
106475|173411000232|M|61|61|0|6|36|15|4
106476|173411000232|T|32|32|0|5|12|13|1
106478|173411000291|M|33|33|0|1|23|8|1
106479|173411000313|U|60|60|0|11|33|16|0
106480|173411000321|M|38|38|0|3|18|10|7
106481|173411000941|T|37|37|0|4|15|13|5
106482|173411001930|T|35|35|0|8|16|9|2
106483|173411001930|M|33|33|0|3|17|11|2
106484|173443000251|M|36|36|0|5|17|10|2
106486|173443000277|T|35|35|0|5|16|12|1
106487|173443000315|T|105|105|0|19|59|24|3
106489|173443000323|M|159|159|0|6|39|61|53
106490|173443000439|M|42|42|0|4|25|11|2
106491|173443000803|M|53|53|0|3|24|16|8
106496|173449000074|T|79|79|0|20|35|23|1
106497|173449000074|M|170|170|0|28|88|36|14
106499|173449000520|T|41|41|0|3|18|15|5
106501|173483000067|M|19|19|0|5|13|1|0
106502|173483000075|T|28|28|0|5|14|8|1
106503|173483000075|M|36|36|0|6|24|5|1
106504|173483000083|M|41|41|0|6|23|11|1
106505|173483000334|M|13|13|0|4|9|0|0
106507|173504000321|M|35|35|0|5|17|10|3
106508|173504000348|M|33|33|0|4|15|13|1
106509|173504000348|T|18|18|0|4|14|0|0
106510|173520000854|M|27|27|0|2|16|6|3
106511|173547000023|M|33|33|0|3|15|12|3
106513|173555000482|M|65|65|1|14|31|17|2
106514|173555000482|T|20|20|0|0|17|3|0
106515|173563000033|M|80|80|1|22|43|10|2
106517|173585000274|M|22|22|0|4|17|0|0
106518|173585000282|M|16|16|0|9|6|1|0
106519|173585000347|M|62|62|0|17|35|8|2
106520|173585000355|T|67|67|1|9|39|13|3
106522|173616000260|M|44|44|0|7|24|10|3
106523|173622000271|M|22|22|0|6|13|3|0
106524|173622000743|M|21|21|0|5|8|6|2
106525|173624000040|M|37|37|0|6|23|6|2
106527|173624000058|T|21|21|0|0|14|3|1
106528|173624000058|M|33|33|1|5|15|9|4
106529|173624000066|T|31|31|0|7|12|10|2
106530|173624000066|M|35|35|0|4|19|8|4
106531|173624001046|U|37|37|0|10|21|6|0
106533|173671000244|M|18|18|1|4|12|1|1
106535|173671000252|M|105|105|1|18|62|21|4
106536|173671000490|M|1|1|0|0|1|0|0
106537|173675000028|M|37|37|0|1|19|14|3
106538|173675000036|M|37|37|0|4|19|13|1
106539|173675000044|M|19|19|1|2|7|9|1
106540|173678000096|M|71|71|1|12|41|18|0
106543|173686000305|M|41|41|0|7|16|9|9
106544|173770000035|M|29|29|0|7|16|5|1
106546|173854000073|M|31|31|0|12|13|5|0
106548|173861000135|M|68|68|0|13|35|16|4
106549|173861000143|M|26|26|0|9|12|0|0
106550|173861000691|M|68|68|0|18|34|12|3
106551|173870000512|U|23|23|0|5|16|2|0
106552|173870000521|U|26|26|0|2|8|14|1
106553|173873000033|M|40|40|0|8|20|8|4
106554|176001001001|U|38|38|0|2|10|17|9
106564|176001002733|M|27|27|0|0|15|10|2
106569|176001002768|M|146|146|0|42|57|29|18
106570|176001002768|T|68|68|0|11|35|19|3
106572|176001002776|M|59|59|0|3|27|18|11
106581|176001002822|U|53|53|0|5|17|21|10
106582|176001002831|U|33|33|0|4|15|12|2
106585|176001002873|M|40|40|0|7|14|14|5
106586|176001002881|T|39|39|0|3|14|17|5
106589|176001002903|M|38|38|0|2|19|9|7
106590|176001002903|T|43|43|0|7|22|11|3
106592|176001002920|M|85|85|0|12|39|22|11
106593|176001002920|T|30|30|0|3|16|8|3
106597|176001002989|M|29|29|0|6|18|4|1
106599|176001003012|M|60|60|0|5|24|24|7
106608|176001003071|M|152|152|0|17|71|42|22
106609|176001003080|U|3|3|0|1|1|0|1
106611|176001003101|U|41|41|0|3|14|19|5
106614|176001003128|M|34|34|0|3|13|14|4
106619|176001003225|M|118|118|0|9|42|38|28
106621|176001003268|U|23|23|0|9|14|0|0
106622|176001003292|M|58|58|0|8|19|18|13
106624|176001003331|M|84|84|0|12|34|28|10
106626|176001003373|T|77|77|0|8|32|21|12
106627|176001003373|M|44|44|1|1|15|23|5
106632|176001003411|T|78|78|0|23|46|7|2
106635|176001003837|T|31|31|0|2|11|9|8
106636|176001003837|M|69|69|0|6|33|21|9
106637|176001003861|T|20|20|0|5|9|5|1
106642|176001003934|M|27|27|0|1|5|13|8
106644|176001003942|M|38|38|0|3|18|14|3
106645|176001003951|M|37|37|0|2|10|15|10
106647|176001003985|M|46|46|0|2|19|20|5
106651|176001004019|M|32|32|0|3|9|9|11
106652|176001004035|M|76|76|0|7|26|23|20
106653|176001004043|U|15|15|0|0|9|3|3
106656|176001004078|M|38|38|0|7|18|12|1
106657|176001004078|T|24|24|0|1|10|9|4
106659|176001004108|T|37|37|0|3|15|14|5
106660|176001004108|M|79|79|0|10|37|23|9
106661|176001004116|M|30|30|0|3|14|9|4
106662|176001004132|M|32|32|0|4|21|5|2
106663|176001004141|U|63|63|0|5|29|21|8
106664|176001004159|U|20|20|0|2|8|8|2
106665|176001004191|U|32|32|0|3|11|11|7
106666|176001004213|U|31|31|0|3|15|8|5
106669|176001004248|M|73|73|0|6|31|29|7
106670|176001004248|T|66|66|0|5|27|26|8
106673|176001004272|T|47|47|0|8|18|21|0
106674|176001004272|M|98|98|0|7|34|43|13
106681|176001004353|U|41|41|0|9|20|9|3
106682|176001004361|U|58|58|0|8|36|12|2
106694|176001004485|U|107|107|0|13|62|24|8
106695|176001004493|M|33|33|0|5|25|3|0
106696|176001004493|T|29|29|0|8|18|3|0
106699|176001004515|T|34|34|1|5|20|8|1
106703|176001004558|M|25|25|0|0|10|12|3
106704|176001004558|T|23|23|0|2|10|10|1
106705|176001004574|M|34|34|0|8|15|9|2
106706|176001004582|M|37|37|0|3|18|11|5
106712|176001004671|U|48|48|0|5|19|18|6
106713|176001004680|U|43|43|0|1|17|21|3
106714|176001004698|M|13|13|0|1|10|2|0
106715|176001004710|M|49|49|0|9|25|14|1
106716|176001004728|M|79|79|0|2|22|34|21
106720|176001004761|M|43|43|0|2|20|15|6
106731|176001004914|M|120|120|0|9|24|53|34
106735|176001004965|M|29|29|0|2|6|13|8
106736|176001004965|T|18|18|0|2|7|6|3
106738|176001004981|T|33|33|0|10|19|3|1
106739|176001004981|M|38|38|0|4|19|13|2
106740|176001004990|T|76|76|0|0|20|31|25
106741|176001004990|M|79|79|0|5|25|31|18
106745|176001005023|M|37|37|0|3|23|11|0
106746|176001005031|M|29|29|0|6|19|3|1
106747|176001005031|T|30|30|0|4|15|10|1
106753|176001005082|M|227|227|0|16|97|81|33
106755|176001005112|M|66|66|0|8|29|22|7
106759|176001005309|T|31|31|0|8|13|9|1
106760|176001005309|M|60|60|0|7|18|24|11
106762|176001005368|U|14|14|0|5|7|2|0
106764|176001005406|M|14|14|0|2|11|1|0
106765|176001005414|U|8|8|0|4|2|2|0
106766|176001005431|M|27|27|0|5|10|9|3
106769|176001005805|M|104|104|0|8|44|32|20
106772|176001006445|M|71|71|0|9|42|15|5
106773|176001006445|T|32|32|0|7|16|5|4
106774|176001006453|M|33|33|0|3|20|8|2
106777|176001006470|T|30|30|0|1|17|6|6
106778|176001006470|M|92|92|0|14|39|35|4
106784|176001007093|U|25|25|0|0|8|11|6
106788|176001007158|M|28|28|0|8|16|3|1
106792|176001007336|M|67|67|0|4|26|24|13
106793|176001007336|T|31|31|0|3|16|12|0
106797|176001007638|T|15|15|0|5|7|3|0
106802|176001007891|T|31|31|0|4|15|11|1
106803|176001007905|M|38|38|0|3|16|13|6
106810|176001009011|M|27|27|0|4|8|11|4
106811|176001009011|T|29|29|0|5|16|4|4
106813|176001009045|M|64|64|0|11|29|21|3
106814|176001011724|M|57|57|0|5|29|20|3
106815|176001011724|T|27|27|0|4|12|10|1
106820|176001012101|T|51|51|0|6|25|17|3
106830|176001012976|T|69|69|0|7|27|23|12
106831|176001012976|M|75|75|1|7|45|20|3
106832|176001013018|M|187|187|0|9|56|81|41
106836|176001013271|M|6|6|0|1|2|3|0
106837|176001013301|U|28|28|0|0|9|10|9
106838|176001013565|M|41|41|0|3|14|12|12
106841|176001014359|T|78|78|0|15|47|12|4
106844|176001015959|M|89|89|0|27|43|19|0
106850|176001016009|T|72|72|0|14|38|12|8
106851|176001016009|M|74|74|0|9|28|28|9
106852|176001017374|M|67|67|0|13|37|14|3
106853|176001020065|M|208|208|0|25|92|61|30
106857|176001021461|M|22|22|0|0|4|13|5
106860|176001022441|M|37|37|0|7|18|8|4
106861|176001022441|T|38|38|0|15|18|4|1
106862|176001022572|T|32|32|0|9|16|7|0
106863|176001022572|M|34|34|0|4|18|11|1
106872|176001025849|T|35|35|0|8|16|11|0
106876|176001028040|M|25|25|0|4|15|3|3
106877|176001028040|T|29|29|0|7|17|3|2
106878|176001028171|T|35|35|0|3|16|13|3
106879|176001028171|M|39|39|0|0|19|17|3
106880|176001030117|T|74|74|0|14|36|18|6
106881|176001030125|U|14|14|0|2|5|5|2
106883|176001030478|T|58|58|0|18|29|10|1
106886|176001030745|M|39|39|0|4|19|11|5
106888|176001030788|T|73|73|1|6|37|25|5
106890|176001038070|U|61|61|0|7|27|20|7
106899|176001042778|M|62|62|0|10|25|17|9
106901|176001042786|U|20|20|0|3|13|4|0
106903|176020000181|M|81|81|0|19|46|12|1
106904|176036000091|M|117|117|1|23|55|27|11
106906|176036000237|M|29|29|0|7|15|6|1
106908|176036000253|M|29|29|0|3|16|7|1
106912|176041000431|T|28|28|1|0|12|11|5
106913|176041000431|M|85|85|1|6|46|28|5
106916|176041000709|M|25|25|0|3|17|2|3
106918|176041000831|M|24|24|0|6|13|2|3
106919|176054000155|M|26|26|0|0|8|14|4
106920|176054000163|M|19|19|0|4|10|4|0
106925|176109000192|T|109|109|0|43|60|6|0
106928|176109000311|T|101|101|1|45|52|3|0
106929|176109000575|T|106|106|0|16|50|33|7
106932|176109000701|M|51|51|0|17|30|4|0
106934|176109000711|M|10|10|0|1|8|0|1
106938|176109000818|T|16|16|0|4|8|4|0
106941|176109000931|M|27|27|0|15|12|0|0
106944|176109001172|T|34|34|1|8|21|5|0
106948|176109001822|M|26|26|0|5|15|6|0
106954|176109003183|T|66|66|0|22|30|13|1
106956|176109004023|T|33|33|0|5|21|5|2
106957|176109005607|T|23|23|0|7|13|3|0
106959|176109005666|T|62|62|0|7|32|20|3
106963|176109006084|M|21|21|0|3|17|1|0
106965|176109006867|M|31|31|0|11|20|0|0
106966|176109007049|M|16|16|0|5|11|0|0
106970|176109007341|T|44|44|0|18|26|0|0
106971|176109007383|T|29|29|0|2|19|7|0
106980|176109011364|M|18|18|0|4|12|2|0
106991|176111000523|M|32|32|0|8|16|6|2
106992|176111000531|M|35|35|0|5|20|9|1
106993|176111000566|M|31|31|0|1|14|11|5
106994|176111000574|U|36|36|0|6|22|5|3
106995|176111000604|M|34|34|1|7|17|10|0
106996|176111000604|T|19|19|0|3|8|7|1
106999|176111000663|T|29|29|0|0|7|11|11
107000|176111000663|M|43|43|0|1|16|17|9
107002|176111000728|M|64|64|0|8|23|26|5
107009|176111001112|M|27|27|0|6|13|5|3
107010|176111001112|T|22|22|0|0|15|4|3
107011|176111001155|M|101|101|0|11|50|29|11
107016|176111032263|T|17|17|0|2|11|3|1
107017|176111032328|U|21|21|0|4|8|8|1
107021|176122000070|M|27|27|0|6|13|3|4
107022|176122000096|M|35|35|1|5|16|11|3
107023|176122000312|M|19|19|0|4|7|7|1
107024|176122000339|M|16|16|0|2|8|3|3
107026|176122000355|M|24|24|1|3|5|12|4
107027|176122000363|M|63|63|0|6|34|20|2
107028|176122000398|M|5|5|0|2|3|0|0
107029|176122000436|M|91|91|1|11|46|27|7
107031|176126000066|T|19|19|0|8|10|1|0
107033|176126000082|M|141|141|1|25|69|35|10
107035|176130000054|U|175|175|0|30|89|43|13
107041|176147000155|M|79|79|0|0|6|29|37
107042|176147000252|M|34|34|0|1|7|16|10
107043|176147000252|T|36|36|0|0|12|15|9
107044|176147000261|M|34|34|1|3|7|16|7
107045|176147000261|T|36|36|0|3|19|7|1
107046|176147000287|M|29|29|0|3|15|10|0
107048|176147000295|M|67|67|0|13|33|17|4
107049|176147000317|M|37|37|1|1|6|15|6
107050|176147000325|M|33|33|0|2|18|8|5
107051|176147000333|M|82|82|1|2|32|26|21
107053|176147000350|M|38|38|0|5|18|13|2
107054|176147000376|T|146|146|0|3|34|65|44
107063|176147000465|T|26|26|0|7|12|4|1
107064|176147000465|M|51|51|0|10|22|7|7
107066|176147000520|M|87|87|0|9|50|17|7
107069|176147000627|M|119|119|0|21|55|28|15
107071|176147000696|T|39|39|0|9|23|6|1
107072|176147000696|M|42|42|0|4|19|14|4
107080|176233000061|M|106|106|1|19|58|17|9
107083|176243000093|M|20|20|0|3|9|5|2
107084|176243000107|M|26|26|0|3|14|8|1
107085|176246000027|M|14|14|0|3|6|4|1
107086|176246000311|M|21|21|0|3|10|4|4
107089|176248000229|M|165|165|1|26|84|42|13
107092|176248000253|T|51|51|0|12|30|7|2
107093|176248000288|U|68|68|0|14|38|10|2
107095|176248000440|M|27|27|0|6|17|4|0
107097|176248000466|M|37|37|0|4|15|17|1
107098|176250000015|U|28|28|0|1|14|7|6
107100|176250000295|M|27|27|0|6|11|9|1
107101|176250000414|M|31|31|0|2|14|9|5
107104|176275000095|T|151|151|0|25|82|37|7
107109|176275000281|T|22|22|0|7|15|0|0
107110|176275000281|M|21|21|0|5|13|3|0
107111|176275000494|M|54|54|0|15|31|6|2
107114|176275001156|M|46|46|0|9|26|8|3
107116|176306000048|U|74|74|0|3|24|28|19
107118|176306000056|M|35|35|0|0|17|15|3
107119|176306000064|M|35|35|0|3|18|12|2
107126|176318000345|M|106|106|1|19|59|24|4
107132|176364000490|M|118|118|0|19|57|30|12
107133|176364000490|T|101|101|0|15|51|28|7
107134|176364000503|M|85|85|0|21|41|20|3
107135|176364000503|T|72|72|0|22|35|15|0
107136|176364000597|T|27|27|0|6|13|7|1
107137|176364000627|M|76|76|1|6|40|23|7
107138|176364000627|T|24|24|0|4|12|7|1
107139|176364000694|T|58|58|0|15|31|7|4
107143|176364001330|M|18|18|0|2|13|3|0
107144|176364001801|T|60|60|0|7|38|10|5
107145|176364001801|M|69|69|0|11|26|27|5
107146|176364001984|T|40|40|0|3|16|19|2
107147|176364001984|M|80|80|0|9|32|29|10
107148|176364002441|M|131|131|0|13|73|36|9
107150|176377000049|M|8|8|0|1|4|2|1
107152|176400000019|T|82|82|0|1|13|47|21
107153|176400000027|T|46|46|0|6|27|8|5
107154|176400000035|U|67|67|0|5|26|25|8
107155|176400000051|T|38|38|0|3|14|8|13
107156|176400000051|M|54|54|1|0|7|20|27
107157|176400000248|U|15|15|0|1|3|6|5
107159|176400000337|M|33|33|0|0|5|10|18
107160|176403000052|M|22|22|0|5|16|1|0
107164|176497000018|M|20|20|1|6|10|3|1
107165|176497000077|M|27|27|0|7|10|9|1
107166|176497000085|U|42|42|0|14|22|5|1
107168|176497000352|M|22|22|0|2|15|5|0
107170|176520000381|T|146|146|0|14|71|40|21
107174|176520001579|T|83|83|1|19|49|14|1
107175|176520001698|U|25|25|0|4|16|4|1
107180|176520001809|T|56|56|1|3|29|16|8
107181|176520001809|M|33|33|0|2|16|12|3
107182|176520001817|U|3|3|0|0|3|0|0
107184|176520001884|U|28|28|0|0|4|20|4
107187|176520001906|U|33|33|0|3|19|9|2
107188|176520001931|T|53|53|0|11|31|11|0
107189|176520001949|M|92|92|0|17|57|16|2
107190|176520001949|T|27|27|0|6|12|7|2
107193|176520002121|T|35|35|0|6|24|3|2
107195|176520002139|M|35|35|0|1|12|19|3
107197|176520002201|U|30|30|0|0|6|14|10
107198|176520002210|U|52|52|1|6|20|25|1
107200|176520002261|M|28|28|0|0|11|11|6
107202|176520002287|U|22|22|0|6|13|2|1
107203|176520002295|M|198|198|0|3|26|69|100
107205|176520002309|M|127|127|0|1|33|56|37
107206|176520002317|T|29|29|1|0|11|13|5
107207|176520002317|M|64|64|0|3|30|20|9
107208|176520002520|T|80|80|1|10|39|24|7
107209|176520002520|M|94|94|0|13|43|31|7
107210|176520002643|M|20|20|0|3|8|8|1
107211|176520002660|T|16|16|0|1|3|9|3
107212|176520002660|M|19|19|0|1|6|11|1
107215|176520002708|T|34|34|0|3|25|5|1
107216|176520002864|M|58|58|0|3|21|25|9
107218|176520003046|M|31|31|0|0|16|10|5
107219|176520003046|T|28|28|0|1|10|14|3
107220|176520003054|T|165|165|0|14|85|44|22
107224|176520005294|M|84|84|0|8|45|26|5
107228|176520005677|T|19|19|0|0|6|7|6
107231|176520005715|M|5|5|0|1|3|1|0
107233|176520006525|U|35|35|1|3|22|8|2
107235|176563000032|M|82|82|0|6|39|33|4
107236|176563000032|T|34|34|0|3|15|11|5
107237|176563000091|M|45|45|0|14|25|6|0
107238|176563000091|T|23|23|0|7|12|4|0
107239|176563000105|T|51|51|1|6|35|10|0
107240|176563000105|M|39|39|0|8|20|7|4
107243|176563000130|T|125|125|0|15|64|34|12
107247|176563000377|T|18|18|0|4|11|3|0
107248|176563000555|T|18|18|0|6|11|0|0
107251|176563000776|T|62|62|0|12|38|11|1
107252|176563001594|M|15|15|0|3|10|2|0
107253|176606000139|M|35|35|0|2|19|8|5
107254|176606000139|T|54|54|0|0|29|18|6
107259|176616000170|M|75|75|0|13|38|20|4
107262|176622000092|M|44|44|0|2|21|16|5
107263|176622000106|M|100|100|0|17|44|22|12
107264|176622000122|M|101|101|0|17|45|26|10
107267|176622000534|M|73|73|0|5|33|23|11
107269|176622000866|M|13|13|0|4|5|2|0
107270|176622000882|M|30|30|0|1|14|10|5
107271|176670000231|M|65|65|0|13|33|16|3
107273|176736000017|M|33|33|0|6|14|12|1
107274|176736000041|M|27|27|0|3|17|3|4
107275|176736000068|M|77|77|1|8|31|29|9
107276|176736000076|M|27|27|0|5|13|7|2
107277|176736000084|M|33|33|1|7|16|8|2
107278|176736000092|M|4|4|0|0|3|1|0
107279|176736000122|M|24|24|1|2|7|13|2
107281|176736000238|M|33|33|0|7|12|12|2
107282|176736000475|M|1|1|0|0|0|1|0
107283|176736000548|M|26|26|0|4|13|8|1
107284|176736000858|M|18|18|0|5|10|3|0
107285|176736001161|M|5|5|0|0|1|4|0
107286|176736001358|M|5|5|0|1|2|2|0
107287|176736001536|M|2|2|0|0|2|0|0
107288|176823000023|U|37|37|0|11|16|8|2
107289|176823000031|M|21|21|0|3|9|5|4
107290|176823000058|M|51|51|1|9|24|13|5
107293|176823000562|M|8|8|0|4|4|0|0
107294|176828000048|M|45|45|0|6|13|22|4
107295|176828000081|M|53|53|0|16|22|10|5
107296|176834000033|T|33|33|0|2|13|14|4
107297|176834000033|M|47|47|0|10|17|13|5
107303|176834000360|U|29|29|0|0|10|11|7
107304|176834000378|T|32|32|0|1|12|12|4
107306|176834000386|U|87|87|0|9|39|30|9
107309|176834000416|T|24|24|0|3|11|6|3
107310|176834000416|M|27|27|0|0|15|10|1
107312|176834000424|M|84|84|0|12|43|20|9
107315|176834000459|U|42|42|0|0|5|13|24
107316|176834000467|T|41|41|0|1|16|18|6
107317|176834000467|M|44|44|0|2|7|10|25
107320|176834000491|M|12|12|0|2|3|3|1
107321|176834000521|U|63|63|1|13|33|14|3
107322|176834000530|M|34|34|0|3|12|16|2
107323|176834000530|T|32|32|0|7|17|8|0
107324|176834000548|U|26|26|0|1|7|9|8
107328|176834000572|T|67|67|0|11|33|13|5
107329|176834000599|T|52|52|0|4|31|13|4
107330|176834000599|M|99|99|1|20|50|19|7
107331|176834000602|M|36|36|0|4|19|9|3
107332|176834001021|U|36|36|0|3|13|13|4
107333|176834001102|M|22|22|0|2|6|10|4
107334|176834001102|T|31|31|0|3|14|10|4
107337|176834001439|U|21|21|0|3|8|7|1
107339|176834001749|U|4|4|0|0|4|0|0
107344|176834002508|T|76|76|1|11|44|15|3
107345|176834002516|T|33|33|0|6|15|10|1
107346|176834002516|M|67|67|0|12|34|13|5
107348|176834003172|U|22|22|0|1|6|10|5
107349|176834003342|M|32|32|0|1|16|9|2
107350|176834003946|T|100|100|0|17|42|30|8
107351|176834003989|T|212|212|1|47|118|34|10
107353|176834004233|T|70|70|0|11|40|12|5
107357|176845000132|U|54|54|0|4|17|27|6
107361|176869000061|T|114|114|0|18|50|33|9
107363|176890000020|M|121|121|0|19|73|23|6
107368|176892000108|M|82|82|0|8|42|30|2
107370|176892000116|T|89|89|0|15|37|31|6
107371|176892000124|M|102|102|0|13|54|34|1
107372|176892000124|T|34|34|0|5|14|13|2
107373|176892000132|M|40|40|0|4|13|14|9
107374|176892000132|T|38|38|0|6|13|14|5
107375|176892000141|T|75|75|0|9|28|30|7
107377|176892000213|M|67|67|1|7|27|22|11
107379|276892000242|T|48|48|0|14|23|10|1
107381|176892000272|M|40|40|0|7|17|14|2
107383|176892000329|M|25|25|0|1|13|6|4
107384|176892000337|M|38|38|0|5|14|14|5
107385|176892000337|T|36|36|1|4|19|12|1
107386|176892000345|T|36|36|0|4|23|7|2
107388|176892000558|T|67|67|1|12|39|13|3
107391|176892000744|M|23|23|0|3|11|6|2
107392|176892000973|M|26|26|0|3|18|4|1
107395|176892100102|U|99|99|0|8|56|32|3
107396|176892100111|U|66|66|0|11|38|12|5
107397|176895000044|M|41|41|0|5|20|14|2
107399|176895000125|M|18|18|0|2|9|7|0
107400|176895000168|M|74|74|0|8|43|22|1
107401|176895000176|M|25|25|1|3|15|6|1
107402|176895000184|M|72|72|1|22|35|12|3
107403|176895000192|M|31|31|1|2|18|10|1
107404|176895000206|U|34|34|0|8|20|6|0
107406|176895000222|M|31|31|1|4|19|8|0
107407|176895000231|M|37|37|0|12|20|4|1
107408|176895000346|M|32|32|0|3|5|13|11
107409|176895000478|M|22|22|0|0|7|15|0
107410|176895000770|M|58|58|1|8|33|13|4
107411|180001001946|T|98|98|0|10|54|25|3
107412|181001000041|M|120|120|0|13|46|38|23
107414|181001000769|M|41|41|0|11|19|9|2
107416|181001001196|M|48|48|0|9|25|13|1
107417|181001001200|M|25|25|0|2|11|12|0
107420|181001001978|M|14|14|0|0|1|10|3
107421|181001002079|M|57|57|0|13|34|8|2
107422|181001002168|M|66|66|0|13|35|15|2
107423|181001002184|M|17|17|0|5|10|2|0
107424|181001002265|M|77|77|0|16|40|13|6
107425|181001002273|U|69|69|0|2|24|28|15
107426|181001002303|M|23|23|0|9|11|2|1
107427|181001002516|M|62|62|0|7|25|19|11
107428|181001002796|M|52|52|0|1|24|17|10
107429|181001002877|M|7|7|0|0|1|3|3
107430|181001003202|M|103|103|0|5|42|48|7
107431|181065000011|M|110|110|0|16|44|37|13
107433|181220000138|M|26|26|0|1|9|11|5
107434|181220000251|M|16|16|0|4|9|2|1
107435|181300000015|M|83|83|0|6|24|39|14
107436|181591000343|M|6|6|0|0|3|3|0
107437|181591000351|M|19|19|0|0|10|8|1
107438|181591000360|M|1|1|0|0|1|0|0
107439|181736000312|T|99|99|0|2|34|40|23
107440|181736000398|M|66|66|0|9|35|14|6
107441|181736000398|T|56|56|0|6|31|14|5
107442|181736000444|M|47|47|0|5|24|16|2
107443|181736000622|M|24|24|0|5|13|5|1
107445|181736000657|M|24|24|0|1|18|3|2
107446|181736000657|T|23|23|0|2|18|2|1
107447|181736001459|M|62|62|1|9|43|8|2
107448|181736001491|M|47|47|0|2|20|20|5
107449|181736001521|M|30|30|0|0|4|11|15
107450|181736002161|M|87|87|0|7|33|36|11
107451|181736002251|T|59|59|0|2|21|26|10
107452|181736002251|M|82|82|0|1|13|33|35
107453|181736002269|M|28|28|0|8|10|7|3
107454|181736002307|M|3|3|0|0|3|0|0
107456|181736002391|M|50|50|0|4|26|17|3
107457|181736002528|M|26|26|0|3|15|8|0
107458|181736002536|M|25|25|0|3|13|7|2
107462|181794004191|M|35|35|0|6|17|10|2
107463|181794004255|M|16|16|1|6|7|1|2
107465|181794004565|M|28|28|0|3|12|11|2
107466|181794004921|M|28|28|0|9|16|2|1
107468|181794005049|M|8|8|0|6|2|0|0
107469|182001000508|M|45|45|1|2|24|13|6
107470|183001000753|M|38|38|0|3|21|12|2
107471|183001000753|T|35|35|1|12|19|4|0
107473|183001000779|T|36|36|0|4|25|7|0
107474|183001000779|M|103|103|1|9|54|27|8
107476|183001000800|M|36|36|1|0|15|14|7
107477|183001000800|T|37|37|0|1|20|12|4
107478|183001000826|T|65|65|0|9|35|20|1
107480|183001000842|T|37|37|0|12|15|6|4
107481|183001000842|M|74|74|0|2|21|28|23
107482|183001000857|M|64|64|1|5|23|20|16
107483|183001000857|T|30|30|0|2|9|14|5
107488|183001001954|T|68|68|0|11|40|14|3
107489|183001001997|M|58|58|0|9|24|18|7
107490|183001001997|T|25|25|0|1|13|8|3
107496|183094001665|T|54|54|0|7|30|15|1
107498|183247000213|U|75|75|0|15|46|14|0
107500|183247000221|U|36|36|0|5|15|12|4
107501|183247000272|U|47|47|1|14|25|8|0
107506|183247001198|U|36|36|0|6|16|12|2
107507|183247001333|U|56|56|0|8|33|14|1
107508|183256000013|M|62|62|0|13|30|13|6
107509|183256000021|M|90|90|0|18|54|17|1
107512|183460000138|M|24|24|0|4|16|4|0
107513|183479000295|M|43|43|0|3|28|10|2
107514|183592000447|M|91|91|0|17|49|17|5
107516|183592000862|T|71|71|0|19|39|11|2
107517|183592001001|M|63|63|0|9|36|14|4
107518|183592001010|M|33|33|0|6|13|12|2
107519|183592002156|M|2|2|0|1|1|0|0
107520|183753000108|M|25|25|0|5|16|4|0
107521|183753001481|T|82|82|0|15|38|24|5
107522|183753001872|M|47|47|0|5|29|10|3
107524|185001000781|M|35|35|0|2|14|10|9
107525|185001000781|T|61|61|0|11|31|12|4
107527|185001000829|T|35|35|0|2|16|13|4
107528|185001000829|M|29|29|0|1|15|7|6
107529|185001001183|T|128|128|0|14|68|35|11
107531|185001001736|T|142|142|0|3|35|60|40
107535|185001003437|M|126|126|0|13|57|40|12
107536|185001003534|T|312|312|0|32|140|109|29
107545|185001004620|T|95|95|0|7|46|33|6
107546|185001004638|M|84|84|0|9|29|38|8
107549|185010000327|M|98|98|0|17|43|24|11
107550|185010000955|M|77|77|1|12|35|19|11
107551|185010001064|M|35|35|0|5|23|4|1
107552|185010001269|M|144|144|1|18|61|43|22
107553|185010001277|M|134|134|0|10|57|44|22
107554|185015000180|M|1|1|0|0|0|1|0
107556|185125001054|M|21|21|0|5|12|4|0
107557|185139000234|M|51|51|0|4|26|16|5
107558|185139000404|M|111|111|0|20|64|22|2
107559|185162000128|M|96|96|1|9|49|29|9
107560|185162000519|M|30|30|0|5|17|8|0
107562|185230000085|M|63|63|0|15|38|10|0
107563|185230001090|M|92|92|0|5|33|35|18
107565|185250000278|M|100|100|0|16|45|28|7
107567|185250001053|M|93|93|0|15|40|27|7
107570|185250001479|M|66|66|0|7|27|26|6
