ID_SEDE|CODIGO_DANE_SEDE|JORNADA|EVALUADOS|PARTICIPANTES|COPIA|INSUFICIENTE|MINIMO|SATISFACTORIO|AVANZADO
018310|219075000636|M|1|1|0|0|0|1|0
018312|205284000120|C|5|5|0|3|1|1|0
018316|105318000049|M|147|147|0|36|46|30|35
018336|219760000401|M|21|21|0|13|4|3|1
018339|176111032263|M|49|49|0|17|18|7|3
018344|286865002727|M|11|11|0|6|3|1|1
018356|223162000950|M|37|37|0|27|7|2|0
018358|111769003360|M|122|122|0|51|33|28|10
018363|144110000016|M|23|23|0|18|3|0|2
018376|105001002305|T|119|119|1|51|39|17|8
018379|105148001002|M|146|146|1|44|58|21|23
018380|111001108901|T|63|63|0|21|22|10|9
018382|181794000748|M|66|66|0|31|17|14|4
018383|168001000444|M|30|30|0|9|10|6|5
018386|173055000893|M|31|31|0|8|11|6|4
018395|305088000868|M|109|109|0|24|18|31|36
018412|205756000803|C|4|4|0|1|2|1|0
018414|313001028843|M|30|30|0|12|11|5|2
018416|213667000479|M|28|28|0|21|5|2|0
018418|250577000391|M|12|12|0|8|3|1|0
018424|205756000340|C|4|4|0|2|0|2|0
018428|219142000077|M|9|9|0|8|1|0|0
018429|313001000240|M|26|26|0|10|8|4|4
018437|217433000110|C|3|3|0|1|2|0|0
018456|254720001677|M|15|15|0|11|2|2|0
018461|154001004333|T|146|146|0|35|51|28|32
018462|308001005337|T|68|68|1|31|25|8|4
018486|225740000138|M|18|18|0|7|6|4|1
018487|223001000950|M|20|20|0|17|0|1|2
018488|108638000267|M|74|74|0|48|22|4|0
018489|108001003611|M|71|71|1|22|22|20|7
018492|268773001041|C|7|7|0|4|0|1|1
018494|118753002341|M|61|61|1|33|21|4|3
018500|305001011761|M|123|123|0|42|41|22|18
018502|270771011516|M|18|18|1|5|6|7|0
018503|173001010109|M|24|24|0|10|9|5|0
018507|247692000281|M|17|17|0|12|2|1|2
018510|105101000571|T|44|44|0|25|14|4|1
018516|115332000294|C|28|28|0|7|9|8|4
018517|195001001731|M|43|43|0|35|7|1|0
018518|125394000482|M|36|36|0|14|13|4|5
018522|105761000299|C|64|64|0|31|24|5|4
018533|168502000126|C|19|19|0|6|4|3|5
018534|247189003701|M|6|6|0|2|3|1|0
018537|113188000028|M|90|90|0|50|27|13|0
018541|108433001082|M|34|34|0|14|9|4|3
018545|205847001098|C|10|10|0|3|7|0|0
018546|205240000068|C|9|9|0|6|3|0|0
018549|447001003407|M|31|31|0|8|16|5|2
018558|108758003693|M|29|29|1|11|13|4|1
018560|168522000050|M|12|12|0|4|4|1|3
018565|247692000043|M|19|19|1|5|7|5|2
018568|211001032501|M|104|104|0|51|38|8|4
018571|225740000189|M|19|19|0|7|8|3|1
018573|268615002359|M|18|18|0|2|7|5|2
018582|195001001111|M|82|82|0|41|25|13|3
018583|219256000662|M|16|16|0|12|4|0|0
018591|105318000278|T|101|101|0|26|30|17|28
018593|185001002031|M|55|55|0|14|22|13|6
018596|205425000056|M|32|32|0|11|12|4|5
018600|115759000278|M|105|105|0|22|34|29|20
018602|115759000278|T|93|93|0|27|34|20|12
018603|452001003745|M|22|22|0|4|4|11|1
018609|215001001007|T|20|20|0|4|6|5|2
018615|108758000023|T|108|108|0|16|30|37|25
018617|205411000053|C|11|11|0|5|2|3|1
018621|276233000537|M|10|10|0|2|4|3|1
018622|176109000623|M|148|148|1|119|23|3|3
018631|219256000697|M|27|27|0|19|8|0|0
018632|308758001274|M|90|90|0|35|27|17|11
018640|211769003151|T|25|25|0|12|10|3|0
018641|452215000441|M|10|10|0|5|2|2|1
018651|225740000146|M|25|25|0|8|12|3|2
018663|173001010427|M|34|34|1|23|9|2|0
018675|213244001975|M|74|74|0|51|21|1|1
018683|119548000138|M|35|35|0|12|15|5|3
018688|111279001296|T|60|60|1|30|24|6|0
018693|247745000181|M|81|81|1|71|10|0|0
018696|205411000401|C|22|22|0|10|2|7|3
018700|205490000161|M|53|53|0|44|8|0|1
018707|205411000169|C|8|8|0|5|2|0|1
018712|305045010151|T|7|7|0|4|1|1|1
018734|205604000824|M|76|76|0|52|19|4|1
018737|276736000143|M|4|4|0|3|1|0|0
018750|219100000948|C|18|18|0|7|6|2|3
018772|247245000184|M|19|19|0|12|6|0|1
018777|125754003569|M|81|81|0|63|11|3|4
018810|113001003126|M|33|33|0|27|6|0|0
018813|268255000139|M|7|7|0|1|3|3|0
018815|170708000259|M|65|65|0|57|8|0|0
018817|225019000208|M|4|4|0|1|2|0|1
018821|273168000487|C|3|3|0|2|1|0|0
018822|268855000094|C|9|9|0|6|2|1|0
018824|152835002556|T|60|60|0|48|10|2|0
018831|111001096555|T|69|69|0|23|30|10|4
018839|268397000039|C|8|8|0|7|1|0|0
018854|111279001296|M|61|61|0|23|23|10|5
018870|223574000385|M|28|28|1|20|4|3|1
018873|247660000181|M|32|32|0|23|8|1|0
018877|220175000011|M|12|12|0|4|8|0|0
018890|205756001150|C|3|3|0|1|1|1|0
018892|205756000366|C|3|3|0|0|2|1|0
018893|205756000749|C|1|1|0|0|1|0|0
018897|123660000041|M|174|174|0|37|62|40|25
018902|376109012777|M|34|34|0|28|2|3|1
018905|327361001515|M|60|60|0|44|12|4|0
018913|308433001171|M|41|41|0|6|7|13|15
018924|219130000381|M|10|10|0|0|2|6|2
018926|276520001447|T|123|123|0|75|23|20|5
018927|283753001613|M|9|9|0|4|3|2|0
018928|205361000197|C|19|19|0|12|4|2|1
018930|127660000658|M|33|33|1|9|15|4|5
018932|276520001447|M|36|36|0|21|9|2|4
018935|215516000127|M|30|30|0|16|5|5|4
018939|105631000106|T|44|44|0|8|14|14|7
018946|223001001441|M|48|48|0|32|15|1|0
018948|113244000397|M|61|61|0|43|12|4|2
018960|127073000041|M|23|23|0|18|3|2|0
018965|350001001087|T|121|121|0|22|31|37|31
018967|276233000260|M|36|36|0|22|9|3|1
018974|111001014885|T|55|55|0|25|17|7|4
018975|105353000051|C|74|74|1|17|24|24|8
018978|225662000339|M|8|8|0|1|3|2|2
018980|308001001889|T|39|39|0|17|10|7|4
018990|219212000185|M|15|15|1|4|10|0|1
018992|286001000277|M|29|29|0|6|17|3|2
019005|215572000334|M|40|40|0|26|13|1|0
019013|173411000941|M|79|79|0|16|30|17|16
019016|181794000624|M|36|36|0|9|18|5|4
019017|313001028985|C|33|33|0|21|9|1|2
019021|268615002146|M|29|29|0|0|16|7|6
019023|186568000559|M|104|104|0|41|37|17|9
019027|308758076533|M|62|62|1|3|4|9|46
019030|123162000203|T|45|45|1|18|20|3|4
019037|215861000121|C|13|13|0|1|6|5|1
019052|111001014885|M|77|77|0|18|30|15|13
019058|197001000029|M|53|53|1|29|15|4|4
019061|225736000140|M|7|7|0|7|0|0|0
019062|205002000611|C|8|8|0|4|2|1|1
019063|170418000441|M|15|15|0|6|4|5|0
019064|211001094832|T|65|65|1|33|21|9|1
019065|105001023965|T|98|98|0|61|27|3|7
019066|219212000380|C|10|10|0|6|4|0|0
019073|223574001314|M|29|29|0|15|9|3|2
019076|215092000105|C|5|5|0|2|2|0|1
019077|219698000041|C|18|18|1|10|4|3|1
019078|273555000029|M|20|20|0|7|7|4|2
019085|119760000644|M|13|13|0|2|4|5|0
019098|276364000141|M|42|42|0|23|16|3|0
019101|111001107794|T|61|61|0|28|21|5|7
019104|215693000200|C|14|14|0|3|4|4|3
019111|152001004209|M|44|44|0|18|11|2|10
019122|152323000161|M|24|24|0|2|12|6|1
019137|247798000034|M|54|54|0|29|11|11|3
019146|111001033928|M|16|16|0|9|6|1|0
019148|113001001581|M|115|115|0|95|15|3|2
019149|125489000447|C|15|15|0|6|2|3|4
019155|115491000017|M|106|106|0|32|35|16|15
019156|105490000026|M|95|95|0|53|32|8|2
019160|117380000185|M|109|109|1|40|35|23|10
019161|211850001317|M|142|142|0|73|36|19|10
019162|273168000193|C|3|3|0|3|0|0|0
019165|150150000191|M|68|68|0|23|21|11|13
019168|119022000486|M|20|20|1|0|1|0|19
019169|254003000526|M|2|2|0|1|1|0|0
019172|276736000178|M|11|11|0|3|4|2|2
019174|283247000501|M|5|5|0|1|3|0|1
019176|111001086762|M|71|71|1|46|20|4|1
019180|225402000181|M|2|2|0|0|1|0|0
019198|285010000259|M|23|23|0|4|10|5|3
019211|268207000372|C|17|17|0|1|5|5|4
019212|266001001558|M|23|23|1|6|9|4|2
019217|125754001019|M|111|111|0|73|26|7|5
019222|168001001921|M|216|216|0|60|52|49|55
019225|286865004070|M|28|28|0|12|11|5|0
019227|219397000461|M|16|16|1|1|3|6|6
019229|205045000576|T|25|25|0|14|8|2|1
019233|168425000215|C|8|8|0|0|2|3|3
019237|225653000041|M|8|8|0|6|2|0|0
019238|205895001075|C|40|40|0|27|10|2|1
019243|163001000671|M|58|58|0|32|11|6|5
019246|273236000288|M|13|13|0|5|6|0|2
019258|247707000908|M|19|19|0|10|6|0|3
019264|219760000193|M|9|9|0|3|4|1|0
019265|415480000400|M|8|8|0|1|3|1|3
019266|176109001806|M|106|106|0|65|29|9|3
019268|186885001188|M|88|88|0|39|32|13|4
019270|250313000164|M|34|34|1|18|10|5|1
019271|219622000069|M|4|4|0|1|0|2|1
019279|219256000191|M|23|23|0|17|4|1|1
019286|283094000701|M|8|8|0|4|3|1|0
019288|168190000271|M|39|39|0|19|12|6|2
019292|113001000143|M|6|6|0|5|1|0|0
019296|225513000776|M|6|6|0|0|4|0|2
019298|276109000235|M|35|35|1|10|16|8|1
019311|168162000339|C|82|82|0|32|36|10|4
019312|297001002298|M|15|15|0|11|4|0|0
019313|208832000141|M|32|32|0|24|6|1|1
019315|215646000170|M|48|48|0|15|19|10|4
019319|147001001711|M|107|107|1|84|17|4|2
019321|219622000042|M|9|9|0|0|2|1|6
019327|215837000340|M|18|18|0|4|9|2|3
019329|108001002347|T|63|63|0|53|7|2|1
019331|227361001537|M|18|18|0|18|0|0|0
019332|219701000180|M|18|18|0|3|11|2|2
019336|213001002531|M|26|26|0|15|8|3|0
019345|213140000365|M|26|26|1|10|5|7|4
019350|168001006396|M|98|98|0|50|32|13|3
019353|120228000642|T|36|36|0|21|11|4|0
019357|285001001340|M|20|20|0|7|8|2|3
019358|252356000535|M|39|39|0|23|12|4|0
019365|270771011575|M|11|11|0|7|4|0|0
019371|168327000096|M|57|57|1|16|28|10|3
019374|108001003602|M|106|106|0|27|33|31|12
019379|219130000951|M|1|1|0|0|0|1|0
019383|225175000781|M|122|122|0|27|44|35|16
019390|205031000212|C|5|5|0|2|3|0|0
019391|219760000088|M|4|4|0|1|1|1|1
019404|268655000405|M|10|10|0|3|2|1|4
019406|168307000359|M|34|34|1|15|15|2|2
019408|219532000434|M|19|19|0|12|6|1|0
019412|286320000395|M|14|14|0|3|3|1|7
019424|283460000361|M|7|7|0|2|1|4|0
019425|125851000116|M|27|27|0|17|7|1|2
019427|225178000375|M|16|16|0|8|5|3|0
019435|305001020094|M|11|11|0|4|5|0|2
019442|273411000661|M|11|11|0|2|5|3|1
019443|419355000363|M|18|18|0|6|8|3|1
019445|219809001395|M|4|4|0|3|1|0|0
019450|376001025864|T|26|26|0|0|0|0|26
019452|219001000812|M|11|11|0|7|4|0|0
019455|147798000081|M|31|31|0|20|9|2|0
019463|283860000506|M|9|9|0|4|3|2|0
019466|205495000151|M|31|31|0|22|8|1|0
019469|273686000083|M|16|16|0|3|7|5|1
019478|250006000165|M|45|45|0|17|11|9|7
019489|308758076029|T|21|21|0|4|11|3|3
019498|376109008290|M|23|23|0|11|7|2|2
019506|205044000017|C|30|30|0|15|12|1|2
019507|297001002115|M|4|4|0|2|1|1|0
019510|108001003874|M|101|101|1|31|40|18|12
019521|120770000268|M|21|21|0|15|2|1|3
019524|268861000420|M|2|2|0|1|1|0|0
019547|213667000061|M|22|22|0|15|5|1|1
019552|241791000111|C|19|19|0|3|8|5|3
019559|241551000505|C|33|33|0|22|10|1|0
019566|166001000344|T|52|52|1|18|18|11|5
019568|247001006598|T|33|33|0|17|12|2|2
019571|217614001126|C|6|6|0|5|1|0|0
019605|144001002114|M|60|60|1|51|8|0|1
019633|313001007619|M|81|81|0|31|27|15|8
019649|376001030965|T|28|28|0|7|10|9|2
019651|370771000071|M|15|15|0|12|3|0|0
019656|270235000391|M|21|21|0|12|7|1|1
019666|219548000060|M|14|14|0|9|4|0|0
019690|218860000364|M|2|2|0|2|0|0|0
019692|281794003563|M|53|53|1|45|7|1|0
019693|219698000076|M|12|12|0|10|2|0|0
019694|286865002964|M|11|11|0|8|2|0|0
019706|247189001199|M|36|36|0|22|12|1|1
019707|163401000115|M|29|29|0|8|7|7|7
019722|154820000011|C|97|97|0|24|34|28|10
019732|125754003569|T|78|78|1|29|31|13|5
019733|217444000278|C|3|3|0|2|0|0|1
019745|241483000186|C|8|8|0|1|4|3|0
019747|219355000411|M|14|14|0|10|3|1|0
019749|125754003780|M|38|38|0|13|16|6|3
019759|154001008606|M|251|251|0|171|59|18|3
019761|195001002550|M|95|95|0|49|25|15|6
019769|185001004492|T|150|150|1|76|49|15|6
019775|276109000243|M|20|20|0|15|3|2|0
019776|111001029599|T|28|28|0|23|5|0|0
019786|223419000221|M|20|20|0|8|10|2|0
019807|223417000177|M|14|14|0|9|2|1|2
019810|270670000041|M|15|15|0|12|3|0|0
019814|225328000051|M|3|3|0|0|1|2|0
019817|420383000342|M|56|56|0|23|20|9|4
019820|217042000417|C|11|11|0|2|2|4|3
019835|219517000754|C|21|21|0|6|11|2|2
019842|281794004802|M|28|28|1|12|9|7|0
019850|268152000157|C|5|5|0|0|3|2|0
019854|168307001321|M|23|23|0|14|5|4|0
019855|276606000541|M|10|10|0|7|2|0|1
019866|219256000158|M|20|20|0|12|5|2|1
019886|219824000371|M|38|38|0|17|11|4|6
019891|223807001875|M|25|25|0|20|5|0|0
019898|120011001039|M|34|34|0|27|4|1|2
019904|120013021959|M|29|29|0|16|11|1|1
019905|111001016039|M|74|74|0|31|29|9|5
019910|213074000961|M|75|75|1|59|12|3|1
019927|217174000131|M|12|12|0|1|9|1|1
019931|218610000547|M|31|31|0|16|8|4|3
019935|223162001662|M|76|76|0|54|13|8|1
019994|205051002700|M|20|20|0|17|3|0|0
019997|173001010842|M|119|119|0|55|40|19|5
020014|227787001119|M|48|48|1|29|16|3|0
020018|254660000013|C|21|21|0|5|6|4|6
020036|313001001211|T|34|34|1|3|11|15|5
020043|219137000204|M|19|19|1|18|0|1|0
020055|219001000766|M|5|5|0|2|3|0|0
020059|223807004343|M|40|40|0|26|10|3|1
020069|366170001791|M|21|21|0|2|6|4|9
020071|286320000883|M|9|9|0|5|3|1|0
020089|223068000199|M|11|11|0|8|3|0|0
020104|227001001234|M|22|22|0|10|6|4|2
020107|241676000213|C|6|6|0|3|3|0|0
020122|268468000108|C|1|1|0|0|1|0|0
020131|220032000061|M|5|5|0|4|1|0|0
020137|254810000106|M|22|22|0|16|4|1|1
020146|350001003063|M|10|10|0|2|6|1|1
020148|268235000621|C|2|2|0|0|0|2|0
020153|254810000629|M|37|37|1|19|12|5|1
020158|152001001277|M|17|17|1|8|6|3|0
020173|176823000333|M|25|25|0|14|6|2|3
020179|344001003357|M|13|13|0|3|2|5|2
020187|308758076690|M|39|39|1|5|5|7|22
020206|268190000209|C|6|6|0|0|3|3|0
020208|205887001201|C|9|9|0|5|2|2|0
020210|111001104281|M|173|173|0|76|52|25|20
020211|111001104281|T|139|139|0|51|53|20|15
020212|225649000095|M|15|15|0|1|3|6|5
020221|225175000102|M|31|31|0|10|12|7|2
020233|247001006199|M|8|8|0|6|2|0|0
020244|354001005797|T|29|29|0|7|14|5|3
020246|266170000846|M|7|7|0|3|2|1|1
020248|247189004228|M|67|67|1|56|9|2|0
020250|308758004095|T|3|3|0|1|2|0|0
020255|268081001807|M|26|26|0|21|4|0|1
020276|168498000159|M|35|35|0|9|18|5|3
020278|213468000974|M|42|42|0|22|7|10|3
020365|170001000414|T|96|96|1|53|32|7|4
020368|305001025185|M|29|29|0|22|3|3|1
020369|305001025185|T|29|29|0|10|7|3|9
020409|213688001882|M|11|11|0|2|1|3|5
020439|263690000084|M|8|8|0|3|5|0|0
020442|227006000112|M|44|44|0|24|10|7|3
020498|254520000188|C|5|5|0|0|0|2|3
020500|105001000043|M|95|95|0|63|26|3|3
020503|111001104183|T|117|117|0|18|27|7|5
020510|219392000102|M|3|3|0|2|1|0|0
020526|313244000710|M|29|29|0|3|8|9|9
020530|225386000427|M|9|9|0|6|1|2|0
020533|268773000738|C|6|6|0|4|1|0|1
020535|223090000968|M|31|31|0|24|5|1|0
020643|241298000544|C|19|19|0|13|6|0|0
020652|217444000201|C|13|13|1|3|7|0|3
020662|223686000582|M|25|25|1|16|8|1|0
020663|273675000120|M|8|8|0|3|5|0|0
020699|219355001131|M|1|1|0|0|1|0|0
020744|213549002157|M|22|22|0|15|6|1|0
020752|241396000510|C|5|5|0|3|2|0|0
020760|111769000174|M|102|102|0|34|39|19|10
020768|220001067958|M|10|10|0|3|3|2|2
020772|354001007421|T|13|13|0|1|5|4|3
020776|219743000741|C|9|9|0|9|0|0|0
020792|217614000880|C|10|10|0|7|2|1|0
020803|219022001193|C|10|10|0|7|1|1|1
020804|268296000071|M|2|2|0|2|0|0|0
020981|219698002648|M|3|3|0|3|0|0|0
020982|241396000501|C|6|6|0|2|3|0|0
020984|217042000883|C|5|5|0|1|1|3|0
020991|223500000782|M|16|16|0|12|3|1|0
020992|223500000413|M|26|26|1|23|2|1|0
020994|273870000193|M|8|8|0|2|4|2|0
020997|117001005256|M|42|42|1|24|16|1|1
021007|220787000894|M|17|17|0|8|4|4|1
021026|205615000427|M|54|54|0|14|19|12|8
021027|213244000880|M|35|35|0|35|0|0|0
021038|219142000506|C|14|14|0|9|2|3|0
021040|205756000552|C|4|4|0|1|2|1|0
021041|205756001729|C|8|8|0|4|4|0|0
021051|223570000054|M|16|16|0|3|7|5|1
021060|325754005412|M|158|158|1|46|52|34|26
021061|325754005412|T|38|38|0|8|20|7|3
021066|283753001125|M|6|6|0|4|2|0|0
021068|120011000075|M|72|72|0|44|18|8|2
021263|108001078611|M|44|44|1|30|13|1|0
021264|219743000252|C|18|18|0|11|6|1|0
021267|217662000310|C|1|1|0|0|0|1|0
021277|247703000148|M|27|27|0|22|3|2|0
021283|194001001085|M|75|75|0|54|16|5|0
021290|219473006636|M|18|18|0|9|4|5|0
021307|217013000131|C|12|12|0|2|1|7|2
021320|185139000099|M|66|66|0|50|11|1|4
021335|268190001574|C|5|5|0|0|1|3|1
021338|268190000110|C|15|15|0|11|2|1|1
021352|250325000241|M|7|7|0|3|4|0|0
021353|219130000446|C|14|14|0|8|5|1|0
021373|325200002411|C|29|29|0|8|8|5|8
021374|219824000109|M|30|30|0|23|7|0|0
021382|241530000106|C|12|12|1|5|6|1|0
021386|376275001350|M|37|37|0|7|13|9|8
021405|227077000849|M|7|7|0|6|0|1|0
021409|211850000981|T|36|36|0|31|3|2|0
021412|273001001147|M|4|4|0|4|0|0|0
021413|268235000639|C|15|15|0|7|6|2|0
021427|213244000367|M|36|36|0|12|11|9|4
021431|219137000778|M|13|13|0|9|4|0|0
021433|213744000274|M|13|13|0|9|1|3|0
021435|244560000321|M|71|71|1|50|18|3|0
021437|219473000018|M|5|5|0|2|3|0|0
021439|270429000731|M|31|31|0|17|12|2|0
021446|268689000277|C|5|5|0|1|2|2|0
021474|105088001971|T|174|174|0|69|55|33|15
021479|213780000159|M|19|19|0|11|4|4|0
021505|219418001226|M|31|31|0|28|2|1|0
021514|219760000517|M|16|16|0|14|2|0|0
021519|350001003543|M|7|7|0|1|1|1|1
021528|376001020391|M|46|46|0|11|12|18|5
021547|219137000395|M|40|40|1|35|4|1|0
021550|376109013455|M|16|16|1|9|3|4|0
021561|223855001607|M|18|18|0|8|7|3|0
021574|108001003378|T|113|113|0|25|27|29|32
021579|185001000268|M|235|235|0|83|81|47|21
021585|147001000153|T|29|29|0|22|4|2|1
021593|286568005083|M|29|29|0|17|10|1|1
021603|376001013670|T|83|83|0|47|16|10|2
021609|268689000714|C|14|14|0|7|5|1|1
021621|150001000197|T|35|35|0|12|11|9|2
021670|105088002691|T|153|153|1|75|54|21|3
021673|205652000003|C|14|14|0|9|2|3|0
021677|227245000191|M|5|5|0|1|2|1|1
021689|208141000063|M|27|27|0|15|10|1|1
021707|273616000051|M|7|7|0|6|1|0|0
021719|123001000157|M|176|176|0|57|66|36|16
021720|219256000042|M|23|23|0|12|9|2|0
021728|241668000662|C|3|3|0|1|1|0|1
021735|241668001715|C|5|5|0|5|0|0|0
021741|195001001111|T|51|51|0|23|20|4|4
021742|170001001461|M|33|33|0|19|11|2|1
021768|218410000119|M|6|6|0|2|3|1|0
021769|105837001150|M|31|31|1|20|8|3|0
021780|219824000061|M|12|12|0|9|3|0|0
021784|219473000263|M|23|23|0|18|5|0|0
021794|354405000811|T|85|85|0|27|24|13|20
021806|219130000560|M|6|6|0|2|2|2|0
021807|254800000582|M|28|28|0|23|3|1|1
021808|241357000065|C|27|27|0|14|10|3|0
021815|223686000132|M|26|26|0|16|6|2|1
021821|241359000224|C|13|13|0|9|2|1|1
021833|105001008150|M|99|99|0|51|24|9|13
021838|252835000345|M|26|26|0|23|3|0|0
021839|219473006491|M|5|5|0|4|1|0|0
021844|223580000249|M|33|33|0|15|15|2|1
021845|247245000150|M|37|37|0|36|0|1|0
021846|223580000290|M|18|18|0|8|6|4|0
021849|223580001059|M|23|23|0|10|8|4|1
021861|223580000222|M|43|43|0|36|6|1|0
021872|244560000240|M|103|103|1|79|22|2|0
021876|268464000448|C|4|4|0|1|2|1|0
021886|213473001199|M|20|20|0|2|8|6|4
021895|223675000343|M|21|21|1|15|4|2|0
021897|119821000031|M|99|99|0|74|17|6|2
021976|241006000361|C|19|19|0|8|8|1|2
022006|223466001669|M|23|23|0|22|1|0|0
022011|218860001387|M|5|5|0|0|0|3|2
022012|205490001639|M|31|31|0|29|2|0|0
022020|223675000068|M|21|21|0|12|5|3|1
022032|386568000540|M|107|107|1|43|36|21|7
022033|250683000724|M|5|5|0|2|1|1|1
022037|150001004681|M|35|35|0|5|13|10|7
022051|241551001714|C|11|11|0|5|2|3|1
022083|219142000328|M|16|16|0|4|7|4|1
022093|108001074534|T|78|78|1|37|25|12|4
022097|150226000013|T|98|98|1|51|24|12|11
022100|205045000801|U|26|26|0|15|8|0|0
022108|213244001983|M|22|22|0|19|3|0|0
022112|217088000217|C|25|25|0|22|3|0|0
022136|427361001340|M|8|8|0|3|4|1|0
022141|244078000861|M|88|88|1|61|19|5|3
022144|217042000107|C|9|9|0|5|2|1|0
022147|273067001199|M|13|13|0|8|5|0|0
022148|273067001148|M|10|10|0|9|1|0|0
022149|273067001849|M|7|7|0|5|1|1|0
022156|227615002083|M|19|19|0|18|1|0|0
022159|213001001632|U|4|4|0|3|1|0|0
022164|219821000078|C|17|17|0|14|2|0|0
022165|219821000485|C|38|38|0|29|8|0|0
022166|219821000558|C|32|32|0|26|5|1|0
022168|176109004023|M|29|29|0|15|10|2|2
022170|219130000438|M|13|13|0|6|5|2|0
022187|217380000040|M|24|24|1|20|3|1|0
022192|220013022071|M|3|3|0|3|0|0|0
022193|176109003183|M|33|33|0|19|11|2|1
022197|241551002672|C|5|5|0|1|2|2|0
022199|308758076380|M|11|11|0|0|1|6|4
022205|247703000059|M|21|21|0|13|3|3|2
022210|366001006911|M|21|21|0|0|8|6|6
022226|163001001520|M|47|47|0|19|12|8|3
022228|105079000082|T|114|114|1|68|31|12|3
022242|273555000169|M|9|9|0|4|4|1|0
090794|223580000036|M|3|3|0|3|0|0|0
090800|223580000371|M|20|20|1|19|1|0|0
090802|223580000478|M|1|1|0|1|0|0|0
090803|223580000486|M|3|3|0|3|0|0|0
090806|223580000605|M|4|4|0|4|0|0|0
091006|223580000958|M|3|3|0|2|1|0|0
091007|223580001008|M|8|8|0|7|1|0|0
091012|223580001431|M|3|3|0|3|0|0|0
091015|223580001482|M|6|6|0|6|0|0|0
091017|223580001504|M|4|4|0|2|2|0|0
091023|223580001725|M|4|4|0|4|0|0|0
091027|223580001792|M|7|7|0|5|2|0|0
091029|223580001849|M|4|4|0|2|2|0|0
100008|105001000132|T|74|74|0|40|17|12|5
100020|105001000221|T|33|33|0|11|15|6|1
100021|105001000221|M|39|39|1|5|17|12|4
100022|105001000230|M|85|85|0|62|16|5|2
100025|105001000272|M|126|126|0|51|37|25|12
100029|105001000302|T|109|109|0|46|30|18|15
100039|105001000477|M|2|2|0|0|2|0|0
100040|105001000477|T|63|63|0|30|21|5|7
100041|105001000515|T|42|42|0|11|19|5|5
100043|105001000540|M|40|40|0|14|15|7|4
100044|105001000540|T|36|36|0|15|12|6|3
100046|105001000621|U|126|126|1|54|36|25|10
100047|105001000698|M|80|80|0|28|29|15|8
100052|105001000761|M|106|106|0|40|29|18|15
100054|105001000809|M|87|87|0|52|22|8|5
100056|105001000850|T|118|118|0|52|46|17|3
100058|105001000868|T|55|55|1|33|15|5|1
100059|105001000876|M|89|89|0|43|30|11|4
100060|105001000906|M|33|33|0|21|9|2|1
100062|105001000922|T|104|104|0|64|28|7|3
100063|105001000957|T|27|27|0|23|3|1|0
100068|105001001015|T|72|72|0|33|23|7|8
100069|105001001023|M|77|77|1|57|14|3|3
100072|105001001112|T|109|109|1|42|39|11|15
100074|105001001139|M|86|86|0|34|33|10|9
100075|105001001139|T|83|83|0|35|30|15|3
100076|105001001147|T|34|34|0|24|5|3|2
100077|105001001147|M|42|42|0|16|17|6|3
100078|105001001155|T|127|127|1|66|34|16|8
100079|105001001163|T|68|68|0|24|21|18|5
100082|105001001198|M|131|131|0|79|28|16|4
100085|105001001325|T|64|64|0|29|26|3|3
100086|105001001325|M|79|79|0|46|25|5|3
100089|105001001341|M|115|115|0|57|29|17|10
100090|105001001368|T|22|22|1|6|9|7|0
100092|105001001571|T|165|165|0|122|38|2|3
100095|105001001643|M|51|51|0|26|12|8|5
100096|105001001643|T|49|49|0|27|16|5|1
100097|105001001651|T|59|59|0|27|20|8|4
100099|105001001686|T|20|20|0|16|4|0|0
100102|105001001716|T|60|60|0|32|13|9|3
100104|105001001791|T|65|65|0|27|26|8|3
100110|105001002003|T|116|116|1|73|30|10|3
100111|105001002011|T|198|198|0|107|49|29|10
100114|105001002046|T|33|33|1|14|13|3|3
100115|105001002046|M|40|40|0|17|11|5|3
100121|105001002135|M|91|91|0|79|7|3|2
100123|105001002216|M|69|69|1|40|16|7|5
100129|105001002348|T|130|130|1|107|21|1|1
100130|105001002356|T|112|112|0|69|32|8|3
100131|105001002372|M|184|184|0|97|43|33|11
100132|105001002381|M|138|138|1|49|44|18|27
100138|105001002488|T|41|41|0|31|7|1|0
100141|105001002569|T|35|35|1|20|7|6|2
100142|105001002569|M|36|36|0|14|11|8|3
100146|105001002640|M|95|95|1|46|28|13|7
100148|105001002658|M|81|81|0|38|21|14|8
100149|105001002780|T|77|77|0|40|26|7|3
100151|105001002828|M|101|101|0|27|32|23|19
100159|105001002887|M|68|68|0|23|20|15|10
100161|105001002909|M|104|104|0|42|48|11|3
100164|105001002941|M|125|125|0|34|50|26|9
100166|105001002950|M|25|25|0|8|8|8|1
100167|105001002976|M|110|110|1|72|30|4|1
100168|105001003093|T|31|31|0|17|8|2|4
100169|105001003093|M|36|36|0|8|15|6|7
100170|105001003123|U|39|39|1|18|10|7|3
100171|105001003131|T|62|62|1|35|23|2|1
100174|105001003182|M|213|213|0|120|54|20|15
100175|105001003221|M|52|52|0|22|17|9|4
100176|105001003247|M|143|143|0|43|52|25|23
100179|105001003271|T|35|35|0|27|6|1|0
100181|105001003310|T|55|55|0|32|14|8|1
100182|105001003310|M|101|101|0|46|39|11|5
100183|105001003352|T|108|108|0|52|38|9|8
